Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",26y 340d,180 (81-0-99 45.00%),144 (0.80),←,
7,"Brown, Nathan",27y 106d,167 (75-3-89 45.81%),266 (1.59),30 (11-0-19 36.67%),60 (2.00)
9,"Campbell, Wayne",32y 246d,285 (128-1-156 45.09%),165 (0.58),←,
6,"Chaffey, Mark",28y 21d,153 (65-0-88 42.48%),33 (0.22),←,
24,"Coughlan, Mark",23y 37d,59 (22-0-37 37.29%),30 (0.51),←,
3,"Deledio, Brett",18y 39d,10 (7-0-3 70.00%),3 (0.30),←,
41,"Foley, Nathan",19y 261d,1 (0-0-1 0.00%),,←,
2,"Gaspar, Darren",29y 7d,205 (92-0-113 44.88%),23 (0.11),184 (85-0-99 46.20%),22 (0.12)
34,"Graham, Mark",32y 75d,233 (110-2-121 47.64%),63 (0.27),10 (7-0-3 70.00%),2 (0.20)
31,"Hyde, Chris",22y 291d,37 (8-0-29 21.62%),6 (0.16),←,
17,"Johnson, Kane",27y 73d,150 (71-0-79 47.33%),59 (0.39),46 (16-0-30 34.78%),15 (0.33)
39,"Kellaway, Andrew",29y 185d,151 (68-0-83 45.03%),25 (0.17),←,
13,"Knobel, Trent",25y 4d,64 (37-1-26 58.59%),11 (0.17),10 (7-0-3 70.00%),3 (0.30)
27,"Krakouer, Andrew",22y 112d,66 (21-0-45 31.82%),67 (1.02),←,
22,"Meyer, Danny",18y 297d,5 (4-0-1 80.00%),,←,
35,"Newman, Chris",23y 9d,64 (21-0-43 32.81%),7 (0.11),←,
15,"Pettifer, Kayne",23y 125d,47 (21-0-26 44.68%),38 (0.81),←,
12,"Richardson, Matthew",30y 69d,204 (91-0-113 44.61%),608 (2.98),←,
25,"Schulz, Jay",20y 39d,23 (7-0-16 30.43%),15 (0.65),←,
5,"Simmonds, Troy",26y 318d,114 (59-0-55 51.75%),74 (0.65),10 (7-0-3 70.00%),8 (0.80)
32,"Tivendale, Greg",26y 38d,135 (56-0-79 41.48%),95 (0.70),←,
21,"Tuck, Shane",23y 154d,13 (7-0-6 53.85%),5 (0.38),←,
Totals,Totals,25y 96d,2366 (1051-7-1308 44.42%),1737 (0.73),,
C,"Wallace, Terry",46y 165d,158 (86-2-70 55.06%),,10 (7-0-3 70.00%),
