Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",30y 199d,262 (184-2-76 70.61%),179 (0.68),←,
46,"Blicavs, Mark",23y 85d,35 (25-0-10 71.43%),9 (0.26),←,
23,"Caddy, Josh",21y 266d,47 (20-0-27 42.55%),29 (0.62),23 (17-0-6 73.91%),12 (0.52)
28,"Christensen, Allen",23y 33d,58 (43-0-15 74.14%),50 (0.86),←,
22,"Duncan, Mitch",23y 11d,89 (68-0-21 76.40%),74 (0.83),←,
44,"Enright, Corey",32y 280d,277 (184-2-91 66.79%),59 (0.21),←,
29,"Guthrie, Cameron",21y 306d,53 (37-0-16 69.81%),8 (0.15),←,
26,"Hawkins, Tom",25y 335d,136 (106-0-30 77.94%),256 (1.88),←,
20,"Johnson, Steve",30y 352d,226 (162-2-62 72.12%),415 (1.84),←,
9,"Kelly, James",30y 174d,246 (168-1-77 68.50%),87 (0.35),←,
39,"Kersten, Shane",21y 98d,1 (0-0-1 0.00%),3 (3.00),←,
13,"Lonergan, Tom",30y 35d,134 (100-1-33 75.00%),51 (0.38),←,
4,"Mackie, Andrew",29y 318d,209 (160-0-49 76.56%),88 (0.42),←,
17,"McIntosh, Hamish",29y 290d,119 (54-2-63 46.22%),64 (0.54),12 (8-0-4 66.67%),5 (0.42)
32,"Motlop, Steven",23y 101d,58 (39-0-19 67.24%),79 (1.36),←,
21,"Murdoch, Jordan",22y 90d,32 (23-0-9 71.88%),30 (0.94),←,
25,"Rivers, Jared",29y 246d,171 (69-3-99 41.23%),18 (0.11),21 (15-0-6 71.43%),
14,"Selwood, Joel",26y 26d,173 (139-0-34 80.35%),103 (0.60),←,
2,"Smedts, Billie",22y 13d,31 (22-0-9 70.97%),18 (0.58),←,
27,"Stokes, Mathew",29y 211d,167 (131-0-36 78.44%),198 (1.19),←,
5,"Varcoe, Travis",26y 72d,127 (106-0-21 83.46%),129 (1.02),←,
34,"Walker, Josh",21y 221d,14 (9-0-5 64.29%),11 (0.79),←,
Totals,Totals,26y 55d,2665 (1849-13-803 69.38%),1958 (0.73),,
C,"Scott, Chris",38y 49d,86 (65-0-21 75.58%),,←,
