Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
26,"Bedendo, Dominic",19y 364d,2 (0-0-2 0.00%),1 (0.50),←,
4,"Bontempelli, Marcus",26y 226d,186 (103-0-83 55.38%),175 (0.94),←,
31,"Dale, Bailey",25y 351d,101 (55-0-46 54.46%),74 (0.73),←,
5,"Dunkley, Josh",25y 180d,109 (61-0-48 55.96%),60 (0.55),←,
44,"English, Tim",24y 332d,78 (43-0-35 55.13%),42 (0.54),←,
38,"Garcia, Riley",21y 159d,12 (6-0-6 50.00%),4 (0.33),←,
43,"Gardner, Ryan",25y 37d,37 (22-0-15 59.46%),2 (0.05),←,
29,"Hannan, Mitch",28y 121d,71 (40-0-31 56.34%),72 (1.01),21 (12-0-9 57.14%),17 (0.81)
7,"Hunter, Lachie",27y 207d,170 (90-0-80 52.94%),72 (0.42),←,
39,"Johannisen, Jason",29y 242d,172 (88-0-84 51.16%),66 (0.38),←,
42,"Keath, Alex",30y 169d,82 (48-1-33 59.15%),5 (0.06),52 (32-0-20 61.54%),4 (0.08)
21,"Liberatore, Tom",30y 53d,189 (91-0-98 48.15%),72 (0.38),←,
11,"Macrae, Jack",27y 339d,201 (107-0-94 53.23%),46 (0.23),←,
27,"McComb, Robbie",26y 201d,11 (6-0-5 54.55%),6 (0.55),←,
33,"Naughton, Aaron",22y 220d,94 (53-0-41 56.38%),138 (1.47),←,
20,"Richards, Ed",23y 5d,78 (40-0-38 51.28%),24 (0.31),←,
13,"Schache, Josh",24y 321d,72 (24-0-48 33.33%),78 (1.08),45 (21-0-24 46.67%),53 (1.18)
28,"Scott, Anthony",27y 130d,35 (23-0-12 65.71%),17 (0.49),←,
1,"Treloar, Adam",29y 121d,206 (90-1-115 43.93%),122 (0.59),33 (20-0-13 60.61%),25 (0.76)
2,"Ugle-Hagan, Jamarra",20y 95d,15 (7-0-8 46.67%),14 (0.93),←,
19,"Weightman, Cody",21y 174d,33 (18-0-15 54.55%),53 (1.61),←,
14,"West, Rhylee",21y 361d,20 (13-0-7 65.00%),12 (0.60),←,
34,"Williams, Bailey",24y 271d,97 (52-0-45 53.61%),16 (0.16),←,
Totals,Totals,25y 172d,2071 (1080-2-989 52.15%),1171 (0.57),,
C,"Beveridge, Luke",51y 319d,176 (100-0-76 56.82%),,←,
