Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",26y 146d,91 (46-0-45 50.55%),16 (0.18),←,
26,"Bickley, Mark",33y 271d,254 (128-0-126 50.39%),75 (0.30),←,
35,"Biglands, Rhett",25y 240d,57 (32-0-25 56.14%),18 (0.32),←,
10,"Bode, Matthew",23y 307d,60 (31-0-29 51.67%),53 (0.88),31 (20-0-11 64.52%),28 (0.90)
5,"Burns, Ronnie",30y 50d,137 (73-2-62 54.01%),245 (1.79),3 (2-0-1 66.67%),6 (2.00)
2,"Carey, Wayne",31y 340d,249 (155-0-94 62.25%),682 (2.74),5 (3-0-2 60.00%),11 (2.20)
4,"Clarke, Matthew",29y 226d,186 (92-2-92 50.00%),28 (0.15),56 (30-0-26 53.57%),9 (0.16)
9,"Edwards, Tyson",26y 269d,157 (82-0-75 52.23%),97 (0.62),←,
21,"Gallagher, James",23y 166d,19 (10-0-9 52.63%),7 (0.37),←,
36,"Goodwin, Simon",26y 127d,123 (68-0-55 55.28%),66 (0.54),←,
34,"Hart, Ben",28y 297d,255 (130-1-124 51.18%),42 (0.16),←,
18,"Johncock, Graham",20y 193d,31 (20-0-11 64.52%),17 (0.55),←,
40,"Ladhams, Chris",22y 193d,34 (20-0-14 58.82%),21 (0.62),←,
3,"Massie, Kris",22y 337d,60 (36-0-24 60.00%),16 (0.27),17 (10-0-7 58.82%),4 (0.24)
39,"Mattner, Martin",20y 269d,11 (7-0-4 63.64%),1 (0.09),←,
16,"McGregor, Ken",22y 93d,57 (28-0-29 49.12%),23 (0.40),←,
23,"McLeod, Andrew",26y 271d,175 (91-0-84 52.00%),188 (1.07),←,
22,"Perrie, Ian",24y 23d,42 (22-0-20 52.38%),37 (0.88),←,
32,"Ricciuto, Mark",27y 328d,222 (109-1-112 49.32%),181 (0.82),←,
7,"Smart, Nigel",33y 346d,257 (130-1-126 50.78%),111 (0.43),←,
20,"Stenglein, Tyson",22y 290d,69 (39-0-30 56.52%),14 (0.20),←,
15,"Torney, Jason",25y 320d,124 (63-1-60 51.21%),19 (0.15),6 (4-0-2 66.67%),3 (0.50)
Totals,Totals,26y 82d,2670 (1412-8-1250 52.88%),1957 (0.73),,
C,"Ayres, Gary",42y 216d,192 (106-1-85 55.47%),,76 (41-0-35 53.95%),
