Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",9,2,11,20,2,1.0,,5.0,,2.0,6.0,1.0,3.0,1.0,,11.0,10.0,,,2.0,,,81.0
14,"Cameron, Darcy",12,5,6,18,,1.0,29.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,,16.0,4.0,4.0,1.0,1.0,,1.0,84.0
46,"Cox, Mason",9,3,3,12,1,,9.0,,,3.0,,2.0,4.0,,,6.0,5.0,1.0,,1.0,,,59.0
25,"Crisp, Jack",11,4,11,22,,,,4.0,3.0,4.0,3.0,5.0,3.0,1.0,,10.0,13.0,,1.0,,,3.0,78.0
7,"Daicos, Josh",17,3,9,26,2,,,1.0,,4.0,3.0,7.0,2.0,,2.0,9.0,17.0,,,,,,91.0
35,"Daicos, Nick",21,4,11,32,2,,,2.0,5.0,6.0,1.0,3.0,,,3.0,4.0,22.0,,1.0,,3.0,1.0,85.0
2,"de Goey, Jordan",4,3,8,12,1,1.0,,6.0,,2.0,3.0,3.0,2.0,1.0,,8.0,7.0,1.0,1.0,3.0,,,79.0
5,"Elliott, Jamie",4,1,8,12,2,2.0,,2.0,,1.0,,1.0,2.0,,,9.0,5.0,,1.0,3.0,,2.0,85.0
17,"Frampton, Billy",8,5,1,9,,,,2.0,6.0,,,2.0,,,,1.0,8.0,,,3.0,1.0,,100.0
23,"Hill, Bobby",6,,6,12,1,,,1.0,,2.0,,2.0,,,,5.0,8.0,,,4.0,1.0,2.0,69.0
32,"Hoskin-Elliott, Will",12,7,2,14,1,,,,,2.0,1.0,2.0,1.0,,,5.0,8.0,1.0,,1.0,,,73.0
4,"Maynard, Brayden",7,2,2,9,,1.0,,2.0,1.0,3.0,,1.0,,1.0,,3.0,5.0,,,3.0,,,82.0
31,"McCreery, Beau",3,1,2,5,2,,,4.0,1.0,2.0,,3.0,,2.0,,1.0,4.0,,1.0,,,,78.0
26 ↑,"McInnes, Reef",1,1,,1,1,,,,,,,,,,,,1.0,,1.0,1.0,,,19.0
11,"McStay, Daniel",6,6,4,10,1,,,1.0,,2.0,,1.0,2.0,1.0,,5.0,5.0,3.0,3.0,,,1.0,92.0
41 ↓,"Mihocek, Brody",8,5,2,10,3,1.0,,1.0,,,,2.0,,,,2.0,8.0,1.0,3.0,,,,75.0
6,"Mitchell, Tom",12,3,15,27,1,,,5.0,3.0,4.0,8.0,3.0,3.0,2.0,,16.0,13.0,,1.0,1.0,,1.0,76.0
30,"Moore, Darcy",11,8,4,15,,,,,7.0,4.0,,2.0,1.0,,,8.0,5.0,3.0,,6.0,1.0,,93.0
28,"Murphy, Nathan",6,2,2,8,,,,3.0,1.0,,,3.0,3.0,2.0,,5.0,3.0,,,3.0,,,77.0
9,"Noble, John",14,5,5,19,,,,2.0,6.0,4.0,1.0,1.0,2.0,,,6.0,12.0,,,2.0,1.0,1.0,79.0
10,"Pendlebury, Scott",7,1,13,20,,,,6.0,,3.0,6.0,2.0,3.0,1.0,,11.0,11.0,,,3.0,,2.0,81.0
3,"Quaynor, Isaac",7,5,8,15,,,,1.0,3.0,1.0,,1.0,1.0,,,3.0,12.0,1.0,,1.0,,,82.0
22,"Sidebottom, Steele",14,3,10,24,1,,,3.0,,4.0,3.0,2.0,,1.0,1.0,11.0,11.0,,,1.0,,2.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,79,143,352,21,9.0,38.0,56.0,38.0,57.0,39.0,53.0,34.0,15.0,6.0,155.0,197.0,15.0,14.0,39.0,7.0,16.0,
Opposition,Opposition,179,88,123,302,9,10.0,25.0,39.0,36.0,47.0,27.0,65.0,15.0,34.0,,98.0,199.0,4.0,10.0,48.0,4.0,5.0,
