Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",15,5,6,21,,2.0,,,,6.0,1.0,6.0,1.0,1.0,,10.0,9.0,1.0,2.0,,,2.0,86.0
15,"Anderson, Noah",16,5,12,28,,,,4.0,2.0,5.0,5.0,5.0,1.0,3.0,,10.0,18.0,,,,,,83.0
2,"Atkins, Rory",6,3,12,18,,1.0,,,1.0,3.0,4.0,1.0,,,,5.0,13.0,,,,,,81.0
10,"Ballard, Charlie",4,5,5,9,,,,3.0,,,,,,,,2.0,8.0,,,3.0,,,88.0
29,"Burgess, Chris",4,2,2,6,,,9.0,5.0,,1.0,1.0,1.0,,,,4.0,3.0,1.0,,5.0,,,85.0
25,"Collins, Sam",8,7,3,11,,,,1.0,3.0,2.0,,1.0,,1.0,,4.0,8.0,1.0,,6.0,,,83.0
19,"Corbett, Josh",4,2,5,9,1,1.0,,,,,,1.0,2.0,,,4.0,6.0,,1.0,2.0,,,80.0
30,"Davies, Alex",5,2,11,16,,2.0,,6.0,,3.0,2.0,4.0,,2.0,,14.0,3.0,1.0,1.0,1.0,,,65.0
50,"Farrar, Jy",8,6,7,15,,,,2.0,1.0,2.0,,4.0,1.0,2.0,,3.0,14.0,,,3.0,2.0,1.0,87.0
8,"Fiorini, Brayden",12,3,8,20,,1.0,,3.0,1.0,4.0,6.0,2.0,,1.0,,10.0,13.0,,,2.0,,1.0,86.0
5 ↓,"Harbrow, Jarrod",16,8,5,21,,1.0,,2.0,5.0,1.0,,5.0,1.0,1.0,,3.0,17.0,,,2.0,,,77.0
40,"Jeffrey, Joel",5,,1,6,,,,,,1.0,,5.0,,1.0,,3.0,2.0,,,1.0,,,69.0
34,"King, Ben",7,5,1,8,4,1.0,,,,2.0,,3.0,,2.0,,3.0,5.0,1.0,2.0,,,,95.0
23,"Lemmens, Sean",7,3,4,11,,,,,4.0,1.0,,,,,,,11.0,,,3.0,,,90.0
13,"Lukosius, Jack",14,6,2,16,,,,1.0,6.0,1.0,,2.0,2.0,,,5.0,8.0,,,3.0,,,76.0
44,"Macpherson, Darcy",11,5,4,15,,1.0,,4.0,1.0,3.0,1.0,5.0,,3.0,,7.0,8.0,1.0,,1.0,,,76.0
11,"Miller, Touk",14,3,23,37,,1.0,,9.0,4.0,4.0,4.0,2.0,2.0,1.0,,15.0,22.0,,,,,1.0,86.0
27,"Powell, Wil",8,4,5,13,,,,4.0,4.0,,1.0,4.0,,1.0,,1.0,9.0,,,1.0,1.0,,81.0
18,"Rowell, Matt",10,3,7,17,,,,4.0,,4.0,5.0,3.0,2.0,1.0,,9.0,8.0,,,1.0,,,73.0
6,"Sexton, Alex",6,3,2,8,1,,,,,2.0,,2.0,1.0,,,2.0,6.0,,1.0,,,,77.0
37 ↑,"Sharp, Jeremy",1,,1,2,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,8.0
32,"Smith, Zac",3,2,5,8,,,25.0,5.0,,,2.0,3.0,1.0,2.0,,3.0,7.0,,,3.0,,,76.0
24,"Swallow, David",11,4,9,20,,,,2.0,2.0,2.0,3.0,1.0,,,,7.0,12.0,1.0,,,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,86,140,335,6,13.0,34.0,55.0,34.0,47.0,36.0,60.0,15.0,22.0,,125.0,211.0,7.0,7.0,37.0,3.0,5.0,
Opposition,Opposition,255,129,142,397,21,10.0,32.0,51.0,40.0,55.0,27.0,54.0,22.0,15.0,6.0,132.0,261.0,13.0,24.0,49.0,11.0,17.0,
