Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",14.0,8.0,14.0,28.0,1.0,,,2.0,5.0,3.0,,6.0,,3.0,,11.0,17.0,2.0,1.0,1.0,,,88.0
37,"Boyd, Jordan",,,,,,,,,,,,,,,,,,,,2.0,,,50.0
39 ↑,"Cincotta, Alex",3.0,2.0,6.0,9.0,,,,2.0,,1.0,1.0,2.0,1.0,,,4.0,5.0,,,1.0,,,74.0
2,"Cowan, Lachlan",11.0,7.0,7.0,18.0,,,,3.0,3.0,,1.0,1.0,2.0,1.0,,7.0,11.0,,,2.0,,,91.0
9,"Cripps, Patrick",7.0,2.0,18.0,25.0,,1.0,1.0,7.0,,3.0,8.0,6.0,,4.0,,15.0,11.0,1.0,,,1.0,,93.0
30,"Curnow, Charlie",2.0,2.0,,2.0,1.0,,,,,1.0,,3.0,1.0,2.0,,1.0,4.0,,1.0,,,,49.0
8,"Fogarty, Lachie",1.0,,1.0,2.0,,,,,,1.0,,,,,,,1.0,,,,,,23.0
29,"Hewett, George",9.0,5.0,12.0,21.0,,,,1.0,2.0,3.0,5.0,4.0,1.0,,,8.0,14.0,,,2.0,,1.0,86.0
20,"Hollands, Elijah",11.0,7.0,3.0,14.0,1.0,,,2.0,1.0,2.0,,3.0,,1.0,,1.0,12.0,,1.0,2.0,,,93.0
4,"Hollands, Oliver",15.0,7.0,7.0,22.0,,1.0,,4.0,1.0,,,3.0,1.0,,,3.0,19.0,,,2.0,,,93.0
17,"Kemp, Brodie",12.0,5.0,5.0,17.0,,,,2.0,6.0,1.0,,4.0,,1.0,,4.0,13.0,,,1.0,1.0,,99.0
7,"Kennedy, Matthew",20.0,10.0,13.0,33.0,,,2.0,4.0,2.0,8.0,6.0,4.0,3.0,1.0,,10.0,24.0,,,1.0,,,85.0
21 ↓,"Martin, Jack",1.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,5.0
11,"McGovern, Mitch",19.0,7.0,2.0,21.0,,1.0,,2.0,6.0,3.0,,6.0,,,,1.0,15.0,,,2.0,,,88.0
10,"McKay, Harry",11.0,8.0,5.0,16.0,1.0,1.0,,2.0,,2.0,,5.0,1.0,1.0,,8.0,7.0,4.0,2.0,1.0,,,94.0
3,"Motlop, Jesse",7.0,4.0,3.0,10.0,,1.0,,1.0,3.0,1.0,2.0,5.0,,1.0,,5.0,5.0,,,2.0,,,90.0
24,"Newman, Nic",20.0,9.0,7.0,27.0,,,,4.0,7.0,2.0,,2.0,2.0,1.0,,6.0,16.0,2.0,,1.0,,1.0,98.0
44,"Owies, Matthew",6.0,3.0,2.0,8.0,1.0,2.0,,3.0,,3.0,,,1.0,,,3.0,5.0,,1.0,2.0,,,81.0
27,"Pittonet, Marc",4.0,2.0,6.0,10.0,,,26.0,1.0,,1.0,5.0,4.0,2.0,2.0,,10.0,2.0,,,4.0,,,84.0
42,"Saad, Adam",15.0,4.0,5.0,20.0,,,,,6.0,1.0,,,,,,1.0,14.0,,,2.0,3.0,,63.0
18,"Walsh, Sam",9.0,6.0,15.0,24.0,,,,4.0,1.0,4.0,3.0,1.0,1.0,1.0,,6.0,19.0,,,,,,87.0
23,"Weitering, Jacob",10.0,3.0,4.0,14.0,,,,2.0,3.0,,,4.0,1.0,,,6.0,7.0,,,9.0,,,100.0
6,"Williams, Zac",12.0,9.0,4.0,16.0,,1.0,,1.0,1.0,2.0,,,,,,2.0,16.0,,,1.0,,1.0,84.0
Totals,Totals,219.0,111.0,139.0,358.0,5.0,8.0,29.0,47.0,47.0,43.0,31.0,63.0,17.0,19.0,,112.0,238.0,9.0,6.0,38.0,5.0,4.0,
Opposition,Opposition,257.0,141.0,178.0,435.0,16.0,16.0,28.0,51.0,37.0,64.0,33.0,53.0,19.0,17.0,6.0,120.0,309.0,10.0,20.0,38.0,7.0,11.0,
