Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",22y 283d,13 (6-0-7 46.15%),20 (1.54),←,
21,"Barlow, Michael",22y 128d,5 (4-0-1 80.00%),4 (0.80),←,
6,"Broughton, Greg",23y 208d,20 (7-0-13 35.00%),2 (0.10),←,
15,"Crowley, Ryan",26y 51d,83 (39-0-44 46.99%),60 (0.72),←,
40,"de Boer, Matt",20y 46d,20 (7-0-13 35.00%),6 (0.30),←,
41,"Duffield, Paul",25y 79d,50 (19-0-31 38.00%),16 (0.32),←,
13,"Fyfe, Nat",18y 219d,1 (1-0-0 100.00%),1 (1.00),←,
4,"Hasleby, Paul",28y 317d,193 (82-0-111 42.49%),111 (0.58),←,
43,"Hayden, Roger",29y 137d,107 (55-0-52 51.40%),11 (0.10),←,
32,"Hill, Stephen",19y 359d,27 (10-0-17 37.04%),14 (0.52),←,
37,"Johnson, Michael",25y 187d,89 (44-0-45 49.44%),23 (0.26),←,
23,"Mayne, Chris",21y 174d,27 (12-0-15 44.44%),24 (0.89),←,
18,"McPharlin, Luke",28y 145d,156 (76-0-80 48.72%),112 (0.72),144 (68-0-76 47.22%),109 (0.76)
9,"McPhee, Adam",27y 201d,172 (69-1-102 40.41%),95 (0.55),30 (10-0-20 33.33%),12 (0.40)
2,"Morabito, Anthony",18y 178d,5 (4-0-1 80.00%),3 (0.60),←,
16,"Mundy, David",24y 279d,113 (51-0-62 45.13%),41 (0.36),←,
29,"Pavlich, Matthew",28y 115d,218 (93-0-125 42.66%),426 (1.95),←,
46,"Pearce, Clancee",19y 184d,10 (4-0-6 40.00%),8 (0.80),←,
31,"Sandilands, Aaron",27y 140d,140 (68-0-72 48.57%),50 (0.36),←,
36,"Silvagni, Alex",22y 208d,5 (4-0-1 80.00%),2 (0.40),←,
20,"Tarrant, Chris",29y 219d,224 (97-0-127 43.30%),359 (1.60),63 (22-0-41 34.92%),60 (0.95)
47,"van Berlo, Jay",21y 219d,9 (6-0-3 66.67%),3 (0.33),←,
Totals,Totals,24y 69d,1687 (758-1-928 44.93%),1391 (0.82),,
C,"Harvey, Mark",44y 318d,56 (20-0-36 35.71%),,←,
