Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",23y 286d,20 (8-1-11 42.50%),5 (0.25),←,
3,"Bartram, Clint",24y 51d,97 (31-3-63 33.51%),16 (0.16),←,
6,"Bate, Matthew",24y 319d,92 (26-1-65 28.80%),90 (0.98),←,
7,"Bennell, Jamie",21y 305d,52 (16-1-35 31.73%),20 (0.38),←,
11,"Clark, Mitch",24y 171d,84 (31-2-51 38.10%),68 (0.81),2 (0-0-2 0.00%),7 (3.50)
14,"Dunn, Lynden",24y 329d,82 (25-2-55 31.71%),80 (0.98),←,
8,"Frawley, James",23y 200d,84 (26-1-57 31.55%),3 (0.04),←,
20,"Garland, Colin",23y 345d,60 (17-2-41 30.00%),4 (0.07),←,
18,"Green, Brad",31y 25d,243 (103-3-137 43.00%),332 (1.37),←,
16,"Grimes, Jack",22y 332d,34 (9-2-23 29.41%),3 (0.09),←,
38,"Howe, Jeremy",21y 283d,15 (5-0-10 33.33%),20 (1.33),←,
40,"Jamar, Mark",28y 242d,112 (42-3-67 38.84%),44 (0.39),←,
2,"Jones, Nathan",24y 78d,116 (31-3-82 28.02%),54 (0.47),←,
28,"Macdonald, Joel",27y 180d,109 (56-2-51 52.29%),6 (0.06),29 (11-1-17 39.66%),
49,"Magner, James",24y 239d,2 (0-0-2 0.00%),2 (1.00),←,
25,"McDonald, Tom",19y 202d,3 (1-0-2 33.33%),,←,
13,"McKenzie, Jordie",21y 291d,39 (13-1-25 34.62%),4 (0.10),←,
15,"Petterd, Ricky",23y 258d,51 (14-1-36 28.43%),55 (1.08),←,
27,"Rivers, Jared",27y 172d,130 (50-3-77 39.62%),5 (0.04),←,
30,"Sellar, James",23y 14d,22 (11-0-11 50.00%),3 (0.14),1 (0-0-1 0.00%),
9,"Trengove, Jack",20y 218d,39 (14-2-23 38.46%),22 (0.56),←,
4,"Watts, Jack",21y 12d,42 (13-2-27 33.33%),34 (0.81),←,
Totals,Totals,24y 24d,1528 (542-35-951 35.47%),870 (0.57),,
C,"Neeld, Mark",40y 269d,2 (0-0-2 0.00%),,←,
