0,1,2,3,4,5,6
←,"Round: 22 Venue: Football Park Date: Fri, 16-Aug-1991 8:10 PM (8:40 PM) Attendance: 45440","Round: 22 Venue: Football Park Date: Fri, 16-Aug-1991 8:10 PM (8:40 PM) Attendance: 45440","Round: 22 Venue: Football Park Date: Fri, 16-Aug-1991 8:10 PM (8:40 PM) Attendance: 45440","Round: 22 Venue: Football Park Date: Fri, 16-Aug-1991 8:10 PM (8:40 PM) Attendance: 45440","Round: 22 Venue: Football Park Date: Fri, 16-Aug-1991 8:10 PM (8:40 PM) Attendance: 45440",→
←,Adelaide,2.0.12,7.3.45,10.7.67,12.9.81,→
←,St Kilda,4.4.28,7.7.49,14.9.93,20.12.132,→
←,Qrt margin,SK by 16,SK by 4,SK by 26,SK by 51,→
←,Qrt scores,SK 28-12,AD 33-21,SK 44-22,SK 39-14,→
←,Field umpires,"Chris Mitchell (106), Bryan Sheehan (112)","Chris Mitchell (106), Bryan Sheehan (112)","Chris Mitchell (106), Bryan Sheehan (112)","Chris Mitchell (106), Bryan Sheehan (112)",→
