Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 306d,80 (40-0-40 50.00%),5 (0.06),16 (11-0-5 68.75%),
15,"Amon, Karl",25y 323d,94 (56-0-38 59.57%),43 (0.46),←,
14,"Bergman, Miles",19y 263d,15 (10-0-5 66.67%),5 (0.33),←,
10,"Boak, Travis",32y 341d,298 (152-1-145 51.17%),183 (0.61),←,
3,"Burton, Ryan",24y 158d,87 (51-1-35 59.20%),9 (0.10),40 (26-0-14 65.00%),4 (0.10)
18,"Butters, Zak",20y 303d,41 (25-0-16 60.98%),27 (0.66),←,
33,"Byrne-Jones, Darcy",25y 291d,121 (71-0-50 58.68%),6 (0.05),←,
17,"Clurey, Tom",27y 107d,109 (66-0-43 60.55%),,←,
22,"Dixon, Charlie",30y 288d,169 (83-1-85 49.41%),278 (1.64),104 (64-0-40 61.54%),184 (1.77)
28,"Drew, Willem",22y 280d,26 (16-0-10 61.54%),6 (0.23),←,
45,"Frederick, Martin",21y 52d,7 (4-0-3 57.14%),1 (0.14),←,
19,"Georgiades, Mitch",19y 283d,22 (15-0-7 68.18%),31 (1.41),←,
5,"Houston, Dan",24y 57d,92 (58-0-34 63.04%),15 (0.16),←,
1,"Jonas, Tom",30y 180d,174 (97-1-76 56.03%),1 (0.01),←,
40,"Lienert, Jarrod",26y 337d,22 (12-0-10 54.55%),1 (0.05),←,
29,"Lycett, Scott",28y 285d,120 (78-0-42 65.00%),58 (0.48),45 (30-0-15 66.67%),13 (0.29)
4,"Marshall, Todd",22y 273d,47 (34-0-13 72.34%),49 (1.04),←,
32,"Mayes, Sam",27y 49d,114 (36-0-78 31.58%),30 (0.26),13 (9-0-4 69.23%),4 (0.31)
12,"McKenzie, Trent",29y 96d,132 (49-0-83 37.12%),23 (0.17),26 (20-0-6 76.92%),1 (0.04)
6,"Motlop, Steven",30y 118d,200 (130-2-68 65.50%),217 (1.09),65 (40-0-25 61.54%),42 (0.65)
2,"Powell-Pepper, Sam",23y 181d,86 (54-0-32 62.79%),45 (0.52),←,
20,"Rozee, Connor",21y 167d,52 (33-0-19 63.46%),55 (1.06),←,
16,"Wines, Ollie",26y 274d,174 (101-0-73 58.05%),76 (0.44),←,
Totals,Totals,25y 234d,2282 (1271-6-1005 55.70%),1164 (0.51),,
C,"Hinkley, Ken",54y 281d,194 (114-0-80 58.76%),,←,
