West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Braun, Michael",11,3,2,13,,1.0,,4.0,1.0,4.0,,,2.0,,,4.0,10.0,,,,,,74.0
26,"Butler, Sam",6,4,10,16,,,,,,4.0,3.0,1.0,,1.0,,6.0,10.0,,,4.0,,,71.0
46,"Carroll, Trent",7,6,6,13,,,,,1.0,1.0,1.0,3.0,1.0,,,7.0,6.0,1.0,,4.0,,,100.0
15,"Chambers, Callum",11,5,5,16,1,1.0,,2.0,1.0,3.0,,3.0,3.0,2.0,,5.0,12.0,,,2.0,1.0,,75.0
17,"Chick, Daniel",4,2,2,6,,,,3.0,3.0,,1.0,2.0,,1.0,,4.0,2.0,1.0,,4.0,1.0,,89.0
9,"Cousins, Ben",9,1,7,16,,,,5.0,1.0,3.0,5.0,3.0,1.0,,,8.0,9.0,,,2.0,,,95.0
20,"Cox, Dean",12,7,2,14,,,19.0,,3.0,5.0,2.0,1.0,2.0,1.0,3.0,6.0,8.0,3.0,,3.0,,1.0,76.0
32,"Embley, Andrew",20,7,4,24,,3.0,4.0,2.0,3.0,6.0,2.0,2.0,,2.0,1.0,4.0,19.0,,2.0,1.0,4.0,2.0,85.0
7,"Fletcher, Chad",11,5,8,19,,,,3.0,1.0,3.0,,4.0,,2.0,,6.0,13.0,,,3.0,1.0,1.0,97.0
23,"Glass, Darren",3,2,3,6,,,,,2.0,,,,2.0,,,5.0,1.0,1.0,,4.0,,,66.0
29,"Hansen, Ashley",9,5,,9,4,1.0,,,,4.0,,1.0,,1.0,,1.0,8.0,,2.0,1.0,,,75.0
38,"Jones, Brett",6,2,1,7,,,,1.0,1.0,,,1.0,2.0,,,3.0,5.0,,,3.0,1.0,,92.0
18,"Jones, Rowan",5,3,11,16,,,,5.0,2.0,1.0,5.0,,,,,9.0,7.0,,,2.0,,,60.0
3,"Judd, Chris",13,1,7,20,2,,,2.0,,4.0,4.0,5.0,1.0,1.0,,11.0,9.0,,,1.0,1.0,1.0,90.0
4,"Kerr, Daniel",9,3,11,20,1,1.0,,,,4.0,6.0,3.0,2.0,2.0,2.0,11.0,9.0,,,1.0,3.0,,70.0
21,"Lynch, Quinten",4,2,3,7,1,,,2.0,,,,1.0,,1.0,,4.0,3.0,1.0,1.0,1.0,,,90.0
33,"Matera, Phillip",8,4,2,10,3,4.0,,2.0,,1.0,,1.0,1.0,1.0,,8.0,3.0,2.0,4.0,,,,100.0
2,"McDougall, Andrew",11,8,2,13,2,2.0,,1.0,,5.0,,1.0,1.0,1.0,,5.0,9.0,,4.0,2.0,,2.0,100.0
31,"Nicoski, Mark",10,3,4,14,,,,2.0,,1.0,,2.0,1.0,,,4.0,10.0,,,3.0,2.0,,96.0
14,"Seaby, Mark",4,2,4,8,1,,10.0,,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,5.0,,,,,1.0,69.0
41,"Staker, Brent",2,,3,5,,,,,1.0,,,2.0,,2.0,,1.0,5.0,,,2.0,,,59.0
44,"Wirrpanda, David",11,3,5,16,,,,1.0,2.0,2.0,2.0,3.0,,,,4.0,12.0,,,1.0,3.0,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,78,102,288,15,18.0,33.0,35.0,23.0,53.0,32.0,41.0,20.0,19.0,6.0,118.0,175.0,9.0,13.0,44.0,17.0,8.0,
Opposition,Opposition,160,63,131,291,11,10.0,30.0,45.0,26.0,42.0,30.0,46.0,19.0,20.0,,119.0,171.0,11.0,7.0,37.0,10.0,8.0,
