Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
4,"Bishop, Matthew",24y 343d,28 (11-1-16 41.07%),4 (0.14),10 (4-1-5 45.00%),
25,"Carr, Josh",20y 50d,8 (3-1-4 43.75%),2 (0.25),←,
35,"Cornes, Chad",20y 219d,21 (7-1-13 35.71%),21 (1.00),←,
28,"Daniels, Stephen",23y 289d,55 (23-2-30 43.64%),2 (0.04),←,
17,"Dew, Stuart",20y 305d,45 (18-2-25 42.22%),43 (0.96),←,
8,"Francis, Fabian",26y 238d,78 (32-2-44 42.31%),34 (0.44),55 (25-2-28 47.27%),17 (0.31)
10,"Francou, Josh",25y 316d,77 (33-3-41 44.81%),42 (0.55),←,
34,"Guerra, Brent",18y 20d,4 (3-0-1 75.00%),4 (1.00),←,
18,"Harwood, Mark",22y 71d,28 (11-2-15 42.86%),19 (0.68),←,
38,"James, Roger",24y 241d,46 (20-2-24 45.65%),21 (0.46),←,
9,"Lyle, Brayden",27y 104d,101 (47-3-51 48.02%),17 (0.17),75 (33-3-39 46.00%),12 (0.16)
33,"Mead, Darren",29y 81d,80 (35-3-42 45.63%),5 (0.06),←,
3,"Montgomery, Brett",27y 17d,75 (44-2-29 60.00%),67 (0.89),15 (4-1-10 30.00%),13 (0.87)
14,"Paxman, Stephen",29y 197d,179 (55-2-122 31.28%),27 (0.15),77 (33-2-42 44.16%),9 (0.12)
27,"Poulton, Jared",23y 58d,19 (6-1-12 34.21%),5 (0.26),←,
2,"Primus, Matthew",25y 158d,76 (25-2-49 34.21%),26 (0.34),56 (24-2-30 44.64%),21 (0.38)
6,"Schofield, Jarrad",25y 140d,97 (53-1-43 55.15%),67 (0.69),34 (14-1-19 42.65%),33 (0.97)
24,"Stevens, Michael",19y 224d,6 (3-0-3 50.00%),1 (0.17),←,
36,"Stevens, Nick",20y 167d,53 (22-2-29 43.40%),29 (0.55),←,
16,"Tredrea, Warren",21y 177d,52 (22-1-29 43.27%),93 (1.79),←,
1,"Wanganeen, Gavin",27y,186 (102-5-79 56.18%),95 (0.51),59 (29-2-28 50.85%),32 (0.54)
15,"Wilson, Michael",23y 210d,80 (35-3-42 45.63%),29 (0.36),←,
Totals,Totals,23y 347d,1394 (610-41-743 43.76%),653 (0.47),,
C,"Williams, Mark",41y 302d,38 (16-1-21 43.42%),,←,
