Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",3,1,2,5,,,,4.0,,,,3.0,,1.0,,2.0,3.0,,,,,,32.0
21,"Barry, Leo",8,5,3,11,,,,1.0,6.0,,,3.0,2.0,,,4.0,6.0,1.0,,3.0,2.0,,100.0
6,"Bolton, Craig",8,1,2,10,,,,4.0,4.0,1.0,,4.0,4.0,1.0,,7.0,3.0,,,8.0,2.0,,98.0
24,"Bolton, Jude",7,2,7,14,,2.0,,6.0,,3.0,1.0,1.0,1.0,1.0,,7.0,7.0,,,1.0,1.0,,80.0
32,"Buchanan, Amon",5,1,10,15,,,,7.0,1.0,3.0,2.0,3.0,2.0,,,7.0,8.0,,,1.0,,1.0,80.0
2,"Davis, Nick",8,6,3,11,3,,,,,2.0,,1.0,,,,4.0,6.0,2.0,4.0,,,,74.0
26,"Dempster, Sean",5,4,2,7,,1.0,,2.0,1.0,3.0,1.0,1.0,2.0,,,3.0,5.0,,,3.0,3.0,,84.0
15,"Doyle, Stephen",2,,4,6,,,10.0,4.0,,,1.0,2.0,,2.0,,4.0,2.0,,,3.0,,,53.0
12,"Fosdike, Nic",13,3,7,20,,,,4.0,,5.0,4.0,2.0,,,,9.0,10.0,,1.0,3.0,1.0,1.0,88.0
37,"Goodes, Adam",17,5,5,22,1,,3.0,6.0,5.0,8.0,3.0,5.0,1.0,2.0,,9.0,12.0,2.0,,1.0,,1.0,98.0
1,"Hall, Barry",5,6,7,12,,2.0,,2.0,,,,4.0,2.0,3.0,,7.0,5.0,3.0,1.0,2.0,,2.0,100.0
16,"Jolly, Darren",1,,4,5,,,7.0,,,,1.0,5.0,1.0,3.0,,2.0,3.0,,,1.0,,,50.0
17,"Kennelly, Tadhg",8,3,13,21,,,,,4.0,2.0,1.0,2.0,,1.0,,7.0,13.0,,,2.0,3.0,,94.0
31,"Kirk, Brett",13,4,14,27,,1.0,1.0,9.0,4.0,3.0,9.0,1.0,1.0,,,18.0,9.0,2.0,,1.0,,,90.0
9,"Malceski, Nick",7,3,3,10,1,,,3.0,1.0,2.0,,2.0,,2.0,,2.0,8.0,,,1.0,,,81.0
4,"Mathews, Ben",7,4,3,10,1,,,2.0,1.0,1.0,,1.0,,,,1.0,8.0,,1.0,1.0,,,89.0
3,"McVeigh, Jarrad",5,1,4,9,,,,2.0,,3.0,3.0,2.0,,1.0,,7.0,2.0,,,,,1.0,88.0
5,"OKeefe, Ryan",11,5,4,15,1,,1.0,6.0,,7.0,3.0,3.0,1.0,2.0,,8.0,8.0,1.0,,2.0,1.0,1.0,93.0
19,"OLoughlin, Michael",8,3,2,10,3,1.0,,2.0,,1.0,1.0,1.0,1.0,,,6.0,4.0,1.0,2.0,,,,89.0
25,"Richards, Ted",13,6,4,17,,1.0,,2.0,5.0,5.0,,5.0,2.0,1.0,,6.0,9.0,2.0,,5.0,3.0,1.0,98.0
30,"Roberts-Thomson, Lewis",3,2,5,8,1,,,,1.0,,,1.0,,,,3.0,5.0,1.0,,4.0,1.0,,56.0
13,"Schneider, Adam",11,3,3,14,1,,,3.0,2.0,2.0,,1.0,1.0,,,3.0,9.0,,,1.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,68,111,279,12,12.0,22.0,69.0,35.0,51.0,30.0,53.0,21.0,20.0,,126.0,145.0,15.0,9.0,43.0,17.0,8.0,
Opposition,Opposition,198,91,175,373,12,13.0,40.0,53.0,43.0,48.0,38.0,48.0,20.0,21.0,,137.0,238.0,10.0,14.0,65.0,34.0,5.0,
