Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Dangerfield, Patrick",7.0,1.0,5,12,2.0,,,1.0,,,2.0,1.0,3.0,1.0,,9.0,3,,,,,,90.0
11,"Doughty, Michael",13.0,5.0,7,20,,,,4.0,6.0,2.0,,,3.0,,,6.0,13,,,8.0,2.0,,87.0
26,"Douglas, Richard",13.0,3.0,3,16,,1.0,,7.0,1.0,4.0,5.0,,1.0,,,10.0,9,,1.0,2.0,1.0,,83.0
6,"Gunston, Jack",5.0,4.0,3,8,1.0,,,3.0,1.0,1.0,,2.0,,1.0,,3.0,6,1.0,2.0,1.0,,,67.0
45,"Henderson, Ricky",5.0,1.0,3,8,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,5.0,6,,1.0,2.0,,3.0,85.0
24,"Jacobs, Sam",4.0,4.0,5,9,,,45.0,3.0,1.0,,2.0,1.0,,1.0,,4.0,5,,,3.0,,,78.0
10,"Jaensch, Matthew",14.0,3.0,8,22,,,,4.0,4.0,3.0,,,,,,3.0,19,,,5.0,2.0,1.0,89.0
18,"Johncock, Graham",7.0,2.0,6,13,,,,1.0,3.0,1.0,,2.0,1.0,2.0,,5.0,5,1.0,,6.0,2.0,,86.0
21,"Knights, Chris",14.0,6.0,7,21,1.0,2.0,,3.0,3.0,4.0,2.0,2.0,,,,8.0,12,1.0,1.0,,,,90.0
35,"McKernan, Shaun",5.0,2.0,1,6,,1.0,15.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,,5.0,1,2.0,,2.0,,,83.0
3,"Reilly, Brent",13.0,1.0,9,22,,,,5.0,3.0,7.0,7.0,3.0,1.0,2.0,,14.0,7,,,,,1.0,83.0
25,"Rutten, Ben",7.0,6.0,5,12,,,,2.0,1.0,,,,,,,3.0,8,,,7.0,,,100.0
46 ↓,"Schmidt, Chris",5.0,3.0,7,12,1.0,,,,2.0,1.0,2.0,,,,,3.0,9,1.0,,2.0,,,58.0
29,"Sellar, James",5.0,6.0,3,8,,,,4.0,2.0,,,1.0,,,,2.0,6,1.0,,6.0,1.0,,100.0
9,"Sloane, Rory",8.0,3.0,9,17,2.0,,,6.0,2.0,2.0,1.0,2.0,,,,3.0,15,,,4.0,,,76.0
33,"Smith, Brodie",9.0,5.0,10,19,1.0,,1.0,3.0,3.0,2.0,,1.0,,,,7.0,12,1.0,1.0,,1.0,2.0,74.0
1 ↑,"Tambling, Richard",,,3,3,,,,1.0,2.0,,,1.0,,,,,3,,,1.0,,,26.0
28,"Thompson, Luke",7.0,1.0,3,10,,,,1.0,3.0,2.0,,,1.0,,,2.0,8,1.0,,5.0,,1.0,95.0
5,"Thompson, Scott",23.0,4.0,10,33,,1.0,,2.0,3.0,4.0,14.0,4.0,1.0,1.0,1.0,19.0,14,,,3.0,,1.0,83.0
4,"Tippett, Kurt",8.0,4.0,1,9,3.0,1.0,2.0,1.0,,1.0,1.0,3.0,,3.0,,6.0,3,1.0,3.0,2.0,,,97.0
7,"van Berlo, Nathan",8.0,3.0,11,19,1.0,,,3.0,,2.0,2.0,2.0,,,,8.0,11,1.0,1.0,,,,84.0
47,"Wright, Matthew",9.0,3.0,9,18,1.0,1.0,,5.0,,4.0,,,2.0,,,7.0,10,,,,,2.0,85.0
Totals,Totals,189.0,70.0,128,317,14.0,8.0,63.0,61.0,41.0,44.0,40.0,29.0,15.0,15.0,1.0,132.0,185,11.0,10.0,59.0,9.0,11.0,
Opposition,Opposition,230.0,99.0,139,369,20.0,15.0,29.0,65.0,28.0,67.0,46.0,34.0,15.0,15.0,5.0,150.0,225,14.0,20.0,68.0,19.0,13.0,
