Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
7,"AhMat, Robert",19y 316d,21 (11-0-10 52.38%),17 (0.81),←,
26,"Brown, Gavin",29y 248d,192 (99-5-88 52.86%),144 (0.75),←,
5,"Buckley, Nathan",24y 309d,95 (37-2-56 40.00%),93 (0.98),75 (33-2-40 45.33%),72 (0.96)
17,"Burns, Scott",22y 159d,50 (22-1-27 45.00%),15 (0.30),←,
28,"Crosisca, Gavin",28y 258d,191 (107-5-79 57.33%),49 (0.26),←,
39,"Crow, Scott",23y 164d,42 (19-0-23 45.24%),14 (0.33),29 (13-0-16 44.83%),12 (0.41)
24,"Curran, Chris",22y 301d,29 (16-2-11 58.62%),13 (0.45),←,
4,"James, Aaron",20y 212d,19 (7-2-10 42.11%),6 (0.32),←,
27,"McDonald, Alex",27y 107d,78 (41-0-37 52.56%),36 (0.46),32 (15-0-17 46.88%),12 (0.38)
1,"Monkhorst, Damian",27y 283d,164 (94-4-66 58.54%),35 (0.21),←,
44,"Osborne, Richard",32y 349d,261 (110-2-149 42.53%),561 (2.15),7 (5-0-2 71.43%),13 (1.86)
6,"Patterson, Stephen",26y 147d,48 (22-1-25 46.88%),56 (1.17),←,
3,"Richardson, Mark",24y 212d,58 (30-1-27 52.59%),49 (0.84),←,
23,"Rocca, Anthony",19y 289d,32 (17-0-15 53.13%),29 (0.91),10 (6-0-4 60.00%),18 (1.80)
36,"Rocca, Saverio",23y 192d,99 (51-2-46 52.53%),347 (3.51),←,
29,"Russell, Scott",27y 24d,155 (88-3-64 57.74%),94 (0.61),←,
12,"Schauble, Andrew",20y 195d,33 (15-0-18 45.45%),5 (0.15),←,
14,"Watson, Shane",23y 103d,98 (48-1-49 49.49%),61 (0.62),←,
22,"Wild, Jason",21y 110d,37 (18-2-17 51.35%),11 (0.30),←,
10,"Williams, Paul",24y 58d,123 (63-2-58 52.03%),164 (1.33),←,
19,"Wright, Graham",28y 359d,172 (102-4-66 60.47%),103 (0.60),←,
Totals,Totals,24y 279d,1997 (1017-39-941 50.93%),1902 (0.95),,
C,"Shaw, Tony",36y 312d,32 (15-0-17 46.88%),,←,
