Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Amiss, Jye",21y 346d,64 (34-1-29 53.91%),101 (1.58),←,
41,"Banfield, Bailey",27y 136d,111 (56-2-53 51.35%),66 (0.59),←,
15,"Bolton, Shai",26y 216d,151 (79-4-68 53.64%),187 (1.24),16 (11-0-5 68.75%),22 (1.38)
8,"Brayshaw, Andrew",25y 246d,163 (79-2-82 49.08%),56 (0.34),←,
5,"Chapman, Heath",23y 162d,58 (35-2-21 62.07%),2 (0.03),←,
6,"Clark, Jordan",24y 269d,119 (70-2-47 59.66%),24 (0.20),87 (49-2-36 57.47%),9 (0.10)
36,"Cox, Brennan",26y 333d,128 (61-1-66 48.05%),32 (0.25),←,
4,"Darcy, Sean",27y 30d,120 (58-2-60 49.17%),48 (0.40),←,
43,"Dudley, Isaiah",22y 73d,12 (8-0-4 66.67%),10 (0.83),←,
32,"Frederick, Michael",25y 56d,95 (56-1-38 59.47%),108 (1.14),←,
9,"Jackson, Luke",23y 286d,112 (68-2-42 61.61%),86 (0.77),60 (31-1-28 52.50%),56 (0.93)
44,"Johnson, Matthew",22y 118d,54 (27-1-26 50.93%),9 (0.17),←,
21,"McDonald, Oscar",29y 116d,91 (49-0-42 53.85%),6 (0.07),5 (4-0-1 80.00%),3 (0.60)
30,"ODriscoll, Nathan",23y 56d,32 (20-0-12 62.50%),15 (0.47),←,
2,"OMeara, Jaeger",31y 139d,193 (86-3-104 45.34%),86 (0.45),50 (23-1-26 47.00%),16 (0.32)
16,"Reid, Murphy",18y 347d,17 (11-0-6 64.71%),18 (1.06),←,
13,"Ryan, Luke",29y 156d,172 (84-2-86 49.42%),3 (0.02),←,
3,"Serong, Caleb",24y 153d,120 (64-2-54 54.17%),35 (0.29),←,
39,"Switkowski, Sam",28y 234d,99 (51-1-47 52.02%),64 (0.65),←,
35,"Treacy, Josh",22y 342d,73 (43-1-29 59.59%),106 (1.45),←,
20,"Voss, Patrick",22y 13d,20 (12-0-8 60.00%),23 (1.15),←,
34,"Wagner, Corey",28y 111d,54 (21-1-32 39.81%),9 (0.17),35 (19-1-15 55.71%),3 (0.09)
23,"Worner, Karl",23y 26d,24 (15-0-9 62.50%),,←,
Totals,Totals,25y 61d,2082 (1087-30-965 52.21%),1094 (0.53),,
C,"Longmuir, Justin",44y 172d,124 (64-2-58 52.42%),,←,
