Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",26y 160d,114 (41-1-72 36.40%),78 (0.68),59 (34-0-25 57.63%),65 (1.10)
33,"Barlow, Kris",28y 14d,47 (26-0-21 55.32%),31 (0.66),←,
22,"Bowyer, Glen",21y 213d,35 (23-0-12 65.71%),14 (0.40),←,
17,"Chick, Daniel",25y 169d,122 (61-2-59 50.82%),123 (1.01),←,
25,"Clarke, Tim",19y 118d,14 (10-0-4 71.43%),5 (0.36),←,
9,"Crawford, Shane",26y 323d,172 (87-2-83 51.16%),140 (0.81),←,
24,"Croad, Trent",21y 142d,77 (41-1-35 53.90%),74 (0.96),←,
19,"Dixon, Ben",24y 45d,88 (49-1-38 56.25%),133 (1.51),←,
34,"Graham, Mark",28y 138d,156 (73-2-81 47.44%),52 (0.33),←,
29,"Greene, Steven",19y 185d,3 (3-0-0 100.00%),1 (0.33),←,
3,"Hay, Jonathan",21y 350d,77 (38-1-38 50.00%),9 (0.12),←,
14,"Hazell, Tim",20y 46d,4 (3-0-1 75.00%),2 (0.50),←,
8,"Johnson, Brett",19y 274d,16 (10-0-6 62.50%),4 (0.25),←,
37,"Lekkas, Angelo",25y 30d,103 (47-1-55 46.12%),38 (0.37),←,
15,"Lord, Aaron",26y 8d,120 (62-2-56 52.50%),145 (1.21),88 (39-1-48 44.89%),126 (1.43)
7,"McCabe, Luke",24y 353d,110 (54-1-55 49.55%),9 (0.08),←,
20,"Rawlings, Jade",23y 293d,64 (33-0-31 51.56%),21 (0.33),←,
11,"Smith, Joel",24y 87d,109 (58-1-50 53.67%),69 (0.63),51 (29-1-21 57.84%),18 (0.35)
4,"Tallis, Rayden",26y 50d,110 (53-0-57 48.18%),14 (0.13),←,
23,"Thompson, Nathan",23y 165d,59 (34-1-24 58.47%),82 (1.39),←,
21,"Vandenberg, Richard",24y 196d,33 (16-1-16 50.00%),6 (0.18),←,
30,"Woods, Tony",32y 27d,166 (76-2-88 46.39%),35 (0.21),135 (60-2-73 45.19%),25 (0.19)
Totals,Totals,24y 87d,1799 (898-19-882 49.92%),1085 (0.60),,
C,"Connolly, Chris",38y 126d,1 (1-0-0 100.00%),,←,
