Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",27y 125d,77 (33-0-44 42.86%),30 (0.39),←,
5,"Buckley, Nathan",30y 245d,205 (80-2-123 39.51%),203 (0.99),185 (76-2-107 41.62%),182 (0.98)
8,"Clement, James",26y 205d,130 (52-0-78 40.00%),46 (0.35),46 (26-0-20 56.52%),8 (0.17)
1,"Davis, Leon",21y 284d,57 (27-0-30 47.37%),65 (1.14),←,
4,"Didak, Alan",20y 41d,25 (16-0-9 64.00%),29 (1.16),←,
6,"Holland, Brodie",23y 84d,72 (29-0-43 40.28%),82 (1.14),36 (21-0-15 58.33%),45 (1.25)
26,"Johnson, Ben",21y 357d,54 (29-0-25 53.70%),11 (0.20),←,
24,"Lockyer, Tarkyn",23y 149d,82 (37-0-45 45.12%),44 (0.54),←,
39,"Lokan, Matthew",20y 128d,1 (1-0-0 100.00%),,←,
37,"Lonie, Ryan",20y 24d,40 (22-0-18 55.00%),19 (0.47),←,
27,"McGough, Mark",18y 279d,18 (12-0-6 66.67%),6 (0.33),←,
12,"McKee, Steven",24y 281d,64 (35-0-29 54.69%),12 (0.19),44 (25-0-19 56.82%),11 (0.25)
7,"Molloy, Jarrod",26y 320d,150 (61-1-88 41.00%),184 (1.23),30 (16-0-14 53.33%),26 (0.87)
11,"OBree, Shane",24y 13d,82 (40-0-42 48.78%),26 (0.32),63 (31-0-32 49.21%),23 (0.37)
23,"Rocca, Anthony",25y 225d,143 (62-0-81 43.36%),207 (1.45),121 (51-0-70 42.15%),196 (1.62)
29,"Scotland, Heath",22y 250d,44 (16-0-28 36.36%),6 (0.14),←,
22,"Shaw, Rhyce",21y 163d,5 (1-0-4 20.00%),3 (0.60),←,
20,"Tarrant, Chris",22y 191d,86 (37-0-49 43.02%),137 (1.59),←,
14,"Wakelin, Shane",28y 228d,141 (68-2-71 48.94%),19 (0.13),47 (27-0-20 57.45%),
38,"Walker, Tristen",18y 351d,1 (1-0-0 100.00%),,←,
19,"Williams, Andrew",24y 27d,85 (35-1-49 41.76%),43 (0.51),1 (1-0-0 100.00%),1 (1.00)
2,"Woewodin, Shane",26y 259d,139 (65-0-74 46.76%),64 (0.46),1 (1-0-0 100.00%),1 (1.00)
Totals,Totals,23y 242d,1701 (759-6-936 44.62%),1236 (0.73),,
C,"Malthouse, Mick",49y 223d,448 (257-4-187 57.81%),,70 (34-0-36 48.57%),
