Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
17,"Chick, Daniel",21y 180d,41 (19-1-21 47.56%),41 (1.00),←,
23,"Crawford, Justin",20y 142d,31 (18-1-12 59.68%),28 (0.90),14 (7-0-7 50.00%),17 (1.21)
9,"Crawford, Shane",22y 334d,90 (46-1-43 51.67%),71 (0.79),←,
32,"Dixon, Ben",20y 56d,9 (6-0-3 66.67%),8 (0.89),←,
34,"Graham, Mark",24y 149d,81 (36-1-44 45.06%),24 (0.30),←,
5,"Harford, Daniel",20y 143d,52 (22-0-30 42.31%),23 (0.44),←,
26,"Hay, Jonathan",17y 361d,3 (0-0-3 0.00%),1 (0.33),←,
14,"Krummel, Brendan",25y 46d,39 (20-0-19 51.28%),20 (0.51),29 (14-0-15 48.28%),17 (0.59)
24,"Langford, Chris",34y 219d,300 (205-2-93 68.67%),32 (0.11),←,
12,"Lawrence, Stephen",28y 109d,139 (80-0-59 57.55%),29 (0.21),←,
37,"Lekkas, Angelo",21y 41d,22 (9-0-13 40.91%),2 (0.09),←,
15,"Lord, Aaron",22y 19d,51 (31-1-19 61.76%),35 (0.69),19 (8-0-11 42.11%),16 (0.84)
44,"Platten, John",34y 145d,255 (165-1-89 64.90%),227 (0.89),←,
18,"Pritchard, Darrin",31y 141d,210 (135-1-74 64.52%),93 (0.44),←,
20,"Rawlings, Jade",19y 304d,7 (0-0-7 0.00%),11 (1.57),←,
10,"Robran, Jonathon",24y 292d,36 (16-0-20 44.44%),1 (0.03),←,
4,"Salmon, Paul",32y 201d,246 (139-3-104 57.11%),525 (2.13),37 (16-1-20 44.59%),16 (0.43)
28,"Scott, Brad",21y 98d,19 (8-0-11 42.11%),5 (0.26),←,
21,"Stevenson, Shayne",27y 58d,44 (12-1-31 28.41%),39 (0.89),33 (12-1-20 37.88%),30 (0.91)
6,"Taylor, Richard",24y 26d,50 (23-1-26 47.00%),21 (0.42),←,
30,"Woods, Tony",28y 38d,90 (39-1-50 43.89%),22 (0.24),59 (23-1-35 39.83%),12 (0.20)
Totals,Totals,24y 322d,1815 (1029-15-771 56.69%),1258 (0.69),,
C,"Judge, Ken",39y 206d,42 (19-1-22 46.43%),,←,
