St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",22y 43d,93 (51-0-42 54.84%),55 (0.59),←,
3,"Burke, Nathan",29y 154d,263 (121-2-140 46.39%),96 (0.37),←,
10,"Everitt, Peter",25y 68d,126 (64-1-61 51.19%),205 (1.63),←,
42,"Gowans, James",22y 119d,1 (0-0-1 0.00%),,←,
25,"Hall, Barry",22y 152d,46 (27-0-19 58.70%),53 (1.15),←,
7,"Hayes, Lenny",19y 177d,10 (6-0-4 60.00%),3 (0.30),←,
6,"Healy, Daniel",25y 68d,37 (22-0-15 59.46%),24 (0.65),←,
8,"Hudghton, Max",22y 311d,56 (32-0-24 57.14%),1 (0.02),←,
5,"Jones, Austinn",22y 285d,101 (51-0-50 50.50%),87 (0.86),←,
23,"Loewe, Stewart",31y 48d,270 (125-1-144 46.48%),519 (1.92),←,
26,"McLaren, Joe",21y 211d,39 (18-0-21 46.15%),22 (0.56),←,
11,"Mitchell, Gavin",26y 194d,73 (33-0-40 45.21%),65 (0.89),37 (20-0-17 54.05%),47 (1.27)
1,"Peckett, Justin",26y 278d,132 (64-1-67 48.86%),12 (0.09),←,
28,"Ryan, Damien",21y 341d,44 (22-0-22 50.00%),7 (0.16),14 (8-0-6 57.14%),1 (0.07)
13,"Sierakowski, David",24y 193d,79 (39-1-39 50.00%),17 (0.22),←,
19,"Sziller, Steven",26y 207d,89 (49-0-40 55.06%),34 (0.38),←,
4,"Thompson, Andrew",26y 262d,60 (36-0-24 60.00%),42 (0.70),←,
21,"Thompson, Ben",25y 309d,7 (4-0-3 57.14%),1 (0.14),←,
15,"Wakelin, Darryl",24y 333d,90 (49-0-41 54.44%),8 (0.09),←,
12,"Wakelin, Shane",24y 332d,83 (39-1-43 47.59%),18 (0.22),←,
33,"Walton, Ben",19y 240d,14 (7-0-7 50.00%),7 (0.50),←,
20,"Young, Matthew",26y 296d,93 (51-0-42 54.84%),19 (0.20),72 (42-0-30 58.33%),13 (0.18)
Totals,Totals,24y 193d,1806 (910-7-889 50.39%),1295 (0.72),,
C,"Watson, Tim",37y 362d,15 (8-0-7 53.33%),,←,
