Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",23y 273d,47 (24-0-23 51.06%),24 (0.51),←,
30,"Atley, Joe",20y 288d,4 (3-0-1 75.00%),,←,
10,"Boak, Travis",30y 291d,252 (121-1-130 48.21%),166 (0.66),←,
5,"Broadbent, Matthew",28y 291d,163 (73-1-89 45.09%),52 (0.32),←,
18,"Butters, Zak",18y 253d,8 (5-0-3 62.50%),4 (0.50),←,
33,"Byrne-Jones, Darcy",23y 241d,73 (39-0-34 53.42%),6 (0.08),←,
17,"Clurey, Tom",25y 57d,69 (41-0-28 59.42%),,←,
21,"Duursma, Xavier",18y 316d,9 (5-0-4 55.56%),5 (0.56),←,
24,"Farrell, Kane",20y 63d,7 (2-0-5 28.57%),10 (1.43),←,
14,"Frampton, Billy",22y 180d,2 (1-0-1 50.00%),4 (2.00),←,
27,"Garner, Joel",19y 363d,1 (1-0-0 100.00%),,←,
46,"Gray, Sam",27y 107d,83 (47-0-36 56.63%),75 (0.90),←,
43,"Houston, Dan",22y 7d,48 (28-0-20 58.33%),6 (0.13),←,
32,"Howard, Dougal",23y 55d,37 (20-0-17 54.05%),6 (0.16),←,
40,"Lienert, Jarrod",24y 287d,10 (3-0-7 30.00%),,←,
29,"Lycett, Scott",26y 235d,84 (53-0-31 63.10%),49 (0.58),9 (5-0-4 55.56%),4 (0.44)
6,"Motlop, Steven",28y 68d,162 (105-2-55 65.43%),190 (1.17),27 (15-0-12 55.56%),15 (0.56)
2,"Powell-Pepper, Sam",21y 131d,47 (29-0-18 61.70%),28 (0.60),←,
11,"Rockliff, Tom",29y 86d,181 (62-0-119 34.25%),94 (0.52),27 (16-0-11 59.26%),7 (0.26)
20,"Rozee, Connor",19y 117d,9 (5-0-4 55.56%),13 (1.44),←,
4,"Ryder, Paddy",31y 66d,235 (117-4-114 50.64%),164 (0.70),65 (38-0-27 58.46%),47 (0.72)
39,"Westhoff, Justin",32y 230d,257 (123-1-133 48.05%),298 (1.16),←,
Totals,Totals,24y 182d,1788 (907-9-872 50.73%),1194 (0.67),,
C,"Hinkley, Ken",52y 231d,146 (82-0-64 56.16%),,←,
