Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",25y 71d,149 (71-0-78 47.65%),132 (0.89),←,
15,"Cameron, Leon",30y 363d,256 (132-3-121 52.15%),108 (0.42),84 (39-0-45 46.43%),40 (0.48)
6,"Chaffey, Mark",26y 117d,123 (55-0-68 44.72%),27 (0.22),←,
24,"Coughlan, Mark",21y 133d,42 (14-0-28 33.33%),21 (0.50),←,
14,"Fiora, Aaron",22y 134d,61 (29-0-32 47.54%),20 (0.33),←,
1,"Hilton, Rory",24y 138d,72 (34-0-38 47.22%),44 (0.61),63 (31-0-32 49.21%),41 (0.65)
44,"Houlihan, Adam",25y 147d,90 (42-1-47 47.22%),96 (1.07),29 (8-0-21 27.59%),21 (0.72)
31,"Hyde, Chris",21y 22d,8 (0-0-8 0.00%),,←,
28,"Johnson, Kane",25y 169d,124 (62-0-62 50.00%),54 (0.44),20 (7-0-13 35.00%),10 (0.50)
39,"Kellaway, Andrew",27y 281d,125 (57-0-68 45.60%),22 (0.18),←,
3,"Kellaway, Duncan",30y 195d,179 (85-1-93 47.77%),12 (0.07),←,
27,"Krakouer, Andrew",20y 208d,34 (10-0-24 29.41%),34 (1.00),←,
34,"Mills, Andrew",22y 74d,14 (9-0-5 64.29%),5 (0.36),←,
35,"Newman, Chris",21y 105d,35 (10-0-25 28.57%),5 (0.14),←,
26,"Nicholls, Bill",22y 241d,14 (5-0-9 35.71%),6 (0.43),8 (2-0-6 25.00%),1 (0.13)
5,"Ottens, Brad",23y 218d,111 (49-0-62 44.14%),136 (1.23),←,
12,"Richardson, Matthew",28y 165d,176 (81-0-95 46.02%),515 (2.93),←,
18,"Rodan, David",19y 327d,44 (14-0-30 31.82%),35 (0.80),←,
25,"Schulz, Jay",18y 135d,5 (2-0-3 40.00%),4 (0.80),←,
10,"Stafford, Greg",29y 4d,165 (74-1-90 45.15%),104 (0.63),35 (12-0-23 34.29%),46 (1.31)
32,"Tivendale, Greg",24y 134d,103 (45-0-58 43.69%),83 (0.81),←,
36,"Zantuck, Ty",21y 197d,54 (18-0-36 33.33%),15 (0.28),←,
Totals,Totals,24y 80d,1984 (898-6-1080 45.26%),1478 (0.74),,
C,"Frawley, Danny",39y 357d,91 (41-0-50 45.05%),,←,
