Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",21y 97d,39 (14-0-25 35.90%),8 (0.21),←,
41,"Butts, Jordon",23y 140d,52 (20-0-32 38.46%),,←,
12,"Dawson, Jordan",26y 41d,96 (43-0-53 44.79%),48 (0.50),32 (13-0-19 40.63%),14 (0.44)
32,"Fogarty, Darcy",23y 237d,66 (22-0-44 33.33%),98 (1.48),←,
44,"Gollant, Lachlan",21y 250d,11 (6-0-5 54.55%),11 (1.00),←,
34,"Himmelberg, Elliott",24y 350d,41 (14-0-27 34.15%),41 (1.00),←,
20,"Hinge, Mitch",24y 328d,31 (14-0-17 45.16%),5 (0.16),28 (12-0-16 42.86%),4 (0.14)
1,"Jones, Chayce",23y 126d,66 (20-0-46 30.30%),15 (0.23),←,
2,"Keays, Ben",26y 86d,100 (29-0-71 29.00%),41 (0.41),70 (23-0-47 32.86%),30 (0.43)
29,"Laird, Rory",29y 142d,212 (107-1-104 50.71%),27 (0.13),←,
16,"Michalanney, Max",19y 83d,10 (5-0-5 50.00%),,←,
30,"Milera, Wayne",25y 248d,83 (44-1-38 53.61%),27 (0.33),←,
4,"Murphy, Lachlan",24y 167d,85 (35-0-50 41.18%),58 (0.68),←,
28,"Murray, Nick",22y 153d,38 (11-0-27 28.95%),1 (0.03),←,
43,"OBrien, Reilly",27y 273d,87 (33-0-54 37.93%),9 (0.10),←,
37,"Parnell, Patrick",21y 77d,14 (6-0-8 42.86%),,←,
10,"Pedlar, Luke",21y 3d,14 (5-0-9 35.71%),13 (0.93),←,
8,"Rachele, Josh",20y 39d,23 (9-0-14 39.13%),30 (1.30),←,
22,"Rankine, Izak",23y 27d,58 (21-1-36 37.07%),76 (1.31),10 (5-0-5 50.00%),19 (1.90)
38,"Sholl, Lachlan",23y 74d,47 (17-0-30 36.17%),11 (0.23),←,
9,"Sloane, Rory",33y 64d,243 (129-1-113 53.29%),132 (0.54),←,
33,"Smith, Brodie",31y 126d,235 (122-1-112 52.13%),69 (0.29),←,
14,"Soligo, Jake",20y 115d,26 (10-0-16 38.46%),10 (0.38),←,
Totals,Totals,24y 93d,1677 (736-5-936 43.89%),730 (0.44),,
C,"Nicks, Matthew",48y 7d,70 (23-0-47 32.86%),,←,
