Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",3,3,12,15,,,,1.0,2.0,,1.0,1.0,,1.0,,4.0,10.0,,,4.0,2.0,,89.0
18,"Bower, Paul",7,5,12,19,,,,1.0,2.0,,,3.0,,2.0,,4.0,15.0,,,5.0,,,88.0
15,"Browne, Steven",5,5,4,9,,,,4.0,1.0,,,,1.0,,,3.0,7.0,,2.0,2.0,,,77.0
44,"Carrazzo, Andrew",4,3,21,25,1,,,3.0,1.0,3.0,4.0,3.0,,1.0,,9.0,16.0,,,1.0,,,73.0
25,"Fevola, Brendan",7,4,2,9,5,2.0,,1.0,,1.0,,2.0,1.0,1.0,,3.0,6.0,2.0,4.0,2.0,,1.0,100.0
4,"Gibbs, Bryce",18,4,19,37,1,,,4.0,1.0,11.0,8.0,6.0,2.0,,,13.0,24.0,,,,1.0,1.0,88.0
22,"Hampson, Shaun",3,3,6,9,1,,21.0,2.0,1.0,2.0,1.0,,1.0,,,4.0,5.0,,1.0,1.0,,,64.0
33,"Houlihan, Ryan",4,1,11,15,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,6.0,9.0,,,2.0,,,90.0
9,"Johnson, Chris",7,4,10,17,,,,3.0,1.0,3.0,1.0,2.0,1.0,1.0,,4.0,13.0,,,2.0,,3.0,62.0
45,"Joseph, Aaron",6,7,9,15,1,1.0,,4.0,,5.0,1.0,1.0,,1.0,,2.0,12.0,1.0,1.0,2.0,2.0,2.0,83.0
5,"Judd, Chris",8,1,15,23,,,,5.0,,3.0,4.0,2.0,,,,8.0,15.0,,,2.0,1.0,,81.0
8,"Kreuzer, Matthew",3,1,7,10,,,23.0,4.0,,1.0,3.0,1.0,1.0,,,4.0,5.0,,,2.0,,,70.0
3,"Murphy, Marc",8,2,12,20,1,,,4.0,2.0,2.0,4.0,2.0,2.0,1.0,,9.0,12.0,,,,,2.0,86.0
17,"OhAilpin, Setanta",1,1,7,8,1,,,,1.0,,,,,,,4.0,4.0,,,2.0,,,83.0
2,"Russell, Jordan",4,2,16,20,,,,5.0,1.0,,1.0,2.0,3.0,,,7.0,14.0,,,2.0,1.0,,93.0
29,"Scotland, Heath",14,6,20,34,,,,5.0,5.0,5.0,3.0,2.0,2.0,1.0,,11.0,25.0,,,3.0,2.0,2.0,89.0
6,"Simpson, Kade",7,5,10,17,1,,,5.0,,3.0,1.0,3.0,,1.0,,3.0,13.0,,,1.0,,3.0,79.0
24,"Stevens, Nick",15,1,10,25,2,,,7.0,3.0,5.0,5.0,3.0,3.0,1.0,,5.0,19.0,,,1.0,,,77.0
32,"Thornton, Bret",12,8,14,26,,,,2.0,2.0,2.0,,2.0,,2.0,,4.0,22.0,1.0,,4.0,,,100.0
1,"Walker, Andrew",16,9,14,30,1,,,,3.0,2.0,1.0,8.0,2.0,4.0,,5.0,25.0,1.0,,1.0,1.0,,80.0
34,"Wiggins, Simon",6,3,12,18,,,,1.0,2.0,,,3.0,1.0,3.0,,6.0,11.0,,,9.0,,,82.0
13,"Yarran, Chris",9,5,5,14,1,2.0,,4.0,,2.0,,1.0,4.0,,,7.0,9.0,,1.0,,,,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,83,248,415,16,8.0,44.0,68.0,29.0,51.0,39.0,48.0,24.0,21.0,,125.0,291.0,5.0,9.0,48.0,10.0,14.0,
Opposition,Opposition,204,90,196,400,27,14.0,33.0,59.0,33.0,61.0,41.0,47.0,21.0,24.0,6.0,141.0,259.0,12.0,19.0,49.0,20.0,18.0,
