Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
23,"Bode, Matthew",19y 293d,10 (4-0-6 40.00%),5 (0.50),←,
5,"Bond, Shane",23y 283d,74 (42-1-31 57.43%),29 (0.39),40 (18-1-21 46.25%),9 (0.22)
26,"Burgoyne, Peter",21y 79d,29 (13-1-15 46.55%),26 (0.90),←,
7,"Chalmers, Brett",25y 360d,63 (26-1-36 42.06%),13 (0.21),13 (6-0-7 46.15%),5 (0.38)
37,"Dew, Stuart",19y 243d,20 (8-1-11 42.50%),17 (0.85),←,
19,"Dickie, Donald",26y 345d,45 (20-2-23 46.67%),17 (0.38),←,
11,"Eagleton, Nathan",20y 159d,44 (20-2-22 47.73%),36 (0.82),←,
17,"Fiegert, Nigel",23y 80d,18 (9-1-8 52.78%),6 (0.33),←,
8,"Francis, Fabian",25y 176d,49 (21-1-27 43.88%),22 (0.45),26 (14-1-11 55.77%),5 (0.19)
10,"Francou, Josh",24y 254d,48 (22-2-24 47.92%),33 (0.69),←,
31,"French, Barnaby",23y 144d,4 (3-0-1 75.00%),,←,
29,"Kingsley, Adam",23y 241d,38 (19-1-18 51.32%),13 (0.34),←,
20,"Lade, Brendon",22y 282d,48 (22-2-24 47.92%),37 (0.77),←,
9,"Lyle, Brayden",26y 43d,72 (35-2-35 50.00%),12 (0.17),46 (21-2-23 47.83%),7 (0.15)
33,"Mead, Darren",28y 20d,48 (22-2-24 47.92%),3 (0.06),←,
14,"Paxman, Stephen",28y 135d,146 (43-1-102 29.79%),20 (0.14),44 (21-1-22 48.86%),2 (0.05)
30,"Poole, Darryl",27y 17d,24 (10-0-14 41.67%),11 (0.46),←,
6,"Schofield, Jarrad",24y 78d,67 (42-0-25 62.69%),44 (0.66),4 (3-0-1 75.00%),10 (2.50)
36,"Stevens, Nick",19y 105d,21 (10-1-10 50.00%),17 (0.81),←,
16,"Tredrea, Warren",20y 115d,22 (11-0-11 50.00%),41 (1.86),←,
1,"Wanganeen, Gavin",25y 304d,166 (93-5-68 57.53%),88 (0.53),39 (20-2-17 53.85%),25 (0.64)
15,"Wilson, Michael",22y 148d,47 (22-2-23 48.94%),21 (0.45),←,
Totals,Totals,23y 277d,1103 (517-28-558 46.87%),511 (0.46),,
C,"Williams, Mark",40y 240d,4 (3-0-1 75.00%),,←,
