North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 244d,93 (51-0-42 54.84%),11 (0.12),←,
3,"Bastinac, Ryan",23y 327d,110 (61-0-49 55.45%),61 (0.55),←,
50,"Brown, Ben",22y 176d,17 (13-0-4 76.47%),30 (1.76),←,
10,"Cunnington, Ben",23y 319d,106 (57-0-49 53.77%),44 (0.42),←,
11,"Firrito, Michael",31y 169d,237 (119-2-116 50.63%),29 (0.12),←,
43,"Gibson, Sam",28y 353d,67 (40-0-27 59.70%),25 (0.37),←,
22,"Goldstein, Todd",26y 318d,132 (70-1-61 53.41%),61 (0.46),←,
6,"Hansen, Lachlan",26y 271d,119 (61-1-57 51.68%),76 (0.64),←,
29,"Harvey, Brent",37y 1d,391 (212-3-176 54.60%),462 (1.18),←,
4,"Higgins, Shaun",27y 72d,136 (62-1-73 45.96%),140 (1.03),7 (4-0-3 57.14%),12 (1.71)
5,"Jacobs, Ben",23y 126d,53 (20-0-33 37.74%),8 (0.15),27 (15-0-12 55.56%),3 (0.11)
34,"Macmillan, Jamie",23y 234d,67 (38-0-29 56.72%),26 (0.39),←,
21,"McDonald, Luke",20y 95d,28 (17-0-11 60.71%),,←,
28,"Nahas, Robin",27y 186d,97 (39-3-55 41.75%),115 (1.19),14 (10-0-4 71.43%),15 (1.07)
20,"Petrie, Drew",32y 212d,276 (137-3-136 50.18%),370 (1.34),←,
9,"Swallow, Andrew",27y 347d,171 (84-1-86 49.42%),73 (0.43),←,
25,"Tarrant, Robbie",26y 20d,44 (22-0-22 50.00%),41 (0.93),←,
12,"Thomas, Lindsay",27y 76d,160 (78-2-80 49.38%),266 (1.66),←,
16,"Thompson, Scott",29y 6d,143 (68-2-73 48.25%),6 (0.04),←,
30,"Waite, Jarrad",32y 100d,190 (70-4-116 37.89%),265 (1.39),6 (4-0-2 66.67%),13 (2.17)
19,"Wright, Sam",24y 304d,91 (48-0-43 52.75%),55 (0.60),←,
7,"Ziebell, Jack",24y 76d,107 (53-0-54 49.53%),61 (0.57),←,
Totals,Totals,26y 299d,2835 (1420-23-1392 50.09%),2225 (0.78),,
C,"Scott, Brad",39y 12d,121 (65-0-56 53.72%),,←,
