West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Brown, Mitch",3,3.0,5,8,,,,1.0,1.0,,,3.0,,3.0,,3.0,5,1.0,,7.0,,,94.0
26,"Butler, Sam",11,3.0,7,18,,1.0,,7.0,2.0,,,2.0,,1.0,,4.0,14,,,3.0,,,88.0
19,"Carter, Adam",14,7.0,3,17,,,,4.0,2.0,2.0,,,1.0,,,4.0,11,,,1.0,,,79.0
20,"Cox, Dean",8,1.0,7,15,,1.0,29.0,6.0,4.0,2.0,4.0,2.0,3.0,,,8.0,7,,1.0,1.0,,,74.0
15,"Cripps, Jamie",6,2.0,6,12,,,,3.0,,1.0,,2.0,,,,6.0,6,1.0,1.0,4.0,,,78.0
18,"Dalziell, Bradd",9,4.0,10,19,1.0,,,4.0,2.0,,1.0,3.0,,2.0,,7.0,12,,1.0,1.0,,,81.0
27,"Darling, Jack",7,3.0,5,12,1.0,,,2.0,,2.0,1.0,3.0,2.0,1.0,,5.0,7,1.0,1.0,3.0,,,94.0
32 ↑,"Embley, Andrew",6,1.0,5,11,,,,3.0,3.0,1.0,,,,,,4.0,7,,,5.0,,,31.0
3,"Gaff, Andrew",11,5.0,11,22,,,,2.0,4.0,2.0,2.0,3.0,,2.0,,6.0,16,,,,,,89.0
23,"Glass, Darren",8,7.0,10,18,,,,1.0,4.0,,,1.0,1.0,,,11.0,10,3.0,,9.0,,,88.0
33,"Hill, Josh",1,,2,3,1.0,,,1.0,,2.0,,2.0,,1.0,,,3,,,1.0,,,89.0
17,"Kennedy, Josh",8,6.0,6,14,,,,3.0,,6.0,,4.0,1.0,3.0,,6.0,8,2.0,,,,1.0,85.0
29,"Lycett, Scott",4,4.0,7,11,,,16.0,4.0,1.0,1.0,1.0,2.0,,1.0,,3.0,8,,,3.0,,1.0,81.0
16,"Mackenzie, Eric",9,6.0,3,12,,,1.0,2.0,3.0,,,1.0,,,,5.0,7,1.0,,10.0,,,98.0
35,"McGinnity, Patrick",7,2.0,3,10,,,,4.0,,2.0,,4.0,1.0,1.0,,6.0,4,,,1.0,,,91.0
11,"Priddis, Matt",10,4.0,19,29,,,,3.0,2.0,2.0,3.0,5.0,1.0,,,15.0,16,,,2.0,,,91.0
31,"Schofield, Will",6,2.0,9,15,1.0,1.0,1.0,4.0,1.0,3.0,2.0,,1.0,,,8.0,7,,,3.0,,1.0,84.0
10,"Selwood, Scott",12,1.0,14,26,1.0,,,11.0,,4.0,8.0,3.0,4.0,3.0,,17.0,9,,,,,,85.0
5,"Sheppard, Brad",13,5.0,4,17,,1.0,,4.0,1.0,3.0,2.0,1.0,2.0,,,6.0,11,,,1.0,,1.0,84.0
13 ↓,"Shuey, Luke",4,2.0,3,7,,,,,1.0,,,1.0,,,,2.0,5,,,,,,52.0
28,"Smith, Ashley",9,3.0,4,13,,,,5.0,5.0,,,3.0,,1.0,,3.0,7,,,2.0,,,86.0
12,"Wellingham, Sharrod",21,2.0,8,29,1.0,1.0,,2.0,1.0,3.0,10.0,5.0,3.0,1.0,,16.0,10,,1.0,3.0,,,79.0
Totals,Totals,187,73.0,151,338,6.0,5.0,47.0,76.0,37.0,36.0,34.0,50.0,20.0,20.0,,145.0,190,9.0,5.0,60.0,,4.0,
Opposition,Opposition,232,90.0,202,434,16.0,11.0,32.0,73.0,30.0,58.0,41.0,41.0,20.0,20.0,6.0,157.0,273,7.0,5.0,47.0,4.0,12.0,
