Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
13,"Ah Chee, Callum",19y 272d,24 (7-0-17 29.17%),21 (0.88),←,
27,"Ainsworth, Ben",19y 148d,7 (2-0-5 28.57%),7 (1.00),←,
29,"Bowes, Jack",19y 163d,8 (2-0-6 25.00%),2 (0.25),←,
39,"Davis, Ryan",28y 31d,35 (10-0-25 28.57%),19 (0.54),21 (7-0-14 33.33%),15 (0.71)
8,"Fiorini, Brayden",19y 320d,11 (3-0-8 27.27%),6 (0.55),←,
5,"Harbrow, Jarrod",28y 355d,195 (77-2-116 40.00%),53 (0.27),125 (37-1-87 30.00%),32 (0.26)
23,"Lemmens, Sean",22y 248d,64 (21-1-42 33.59%),15 (0.23),←,
7,"Lonergan, Jesse",22y 236d,52 (14-1-37 27.88%),5 (0.10),←,
19,"Lynch, Tom",24y 250d,117 (34-1-82 29.49%),225 (1.92),←,
25,"Lyons, Jarryd",24y 351d,70 (40-0-30 57.14%),40 (0.57),15 (6-0-9 40.00%),8 (0.53)
44,"Macpherson, Darcy",19y 252d,6 (0-0-6 0.00%),3 (0.50),←,
4,"Martin, Jack",22y 160d,59 (19-1-39 33.05%),49 (0.83),←,
17,"May, Steven",25y 179d,101 (34-1-66 34.16%),17 (0.17),←,
18,"McKenzie, Trent",25y 96d,100 (29-0-71 29.00%),22 (0.22),←,
11,"Miller, Touk",21y 136d,53 (13-1-39 25.47%),16 (0.30),←,
3,"Rosa, Matt",30y 227d,195 (96-1-98 49.49%),43 (0.22),27 (9-0-18 33.33%),4 (0.15)
42,"Saad, Adam",22y 350d,41 (13-1-27 32.93%),2 (0.05),←,
6,"Sexton, Alex",23y 217d,70 (21-0-49 30.00%),41 (0.59),←,
24,"Swallow, David",24y 231d,91 (28-0-63 30.77%),46 (0.51),←,
16,"Thompson, Rory",26y 118d,85 (26-1-58 31.18%),7 (0.08),←,
28,"Witts, Jarrod",24y 298d,55 (24-0-31 43.64%),20 (0.36),15 (6-0-9 40.00%),2 (0.13)
30,"Wright, Peter",20y 303d,35 (9-0-26 25.71%),47 (1.34),←,
Totals,Totals,23y 208d,1474 (522-11-941 35.41%),706 (0.48),,
C,"Eade, Rodney",59y 95d,373 (185-5-183 50.27%),,59 (16-1-42 27.97%),
