North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",21y 348d,6 (3-0-3 50.00%),3 (0.50),←,
3,"Anderson, Jed",24y 163d,40 (22-0-18 55.00%),15 (0.38),30 (15-0-15 50.00%),11 (0.37)
18,"Atley, Shaun",25y 305d,170 (88-0-82 51.76%),38 (0.22),←,
50,"Brown, Ben",25y 237d,93 (51-0-42 54.84%),204 (2.19),←,
13,"Clarke, Ryan",21y 28d,34 (14-0-20 41.18%),8 (0.24),←,
10,"Cunnington, Ben",27y 15d,181 (95-0-86 52.49%),76 (0.42),←,
9,"Davies-Uniacke, Luke",19y 37d,6 (2-0-4 33.33%),1 (0.17),←,
1,"Daw, Majak",27y 126d,44 (17-0-27 38.64%),36 (0.82),←,
14,"Dumont, Trent",23y 15d,55 (20-0-35 36.36%),19 (0.35),←,
22,"Goldstein, Todd",30y 14d,206 (106-1-99 51.70%),108 (0.52),←,
4,"Higgins, Shaun",30y 133d,198 (95-1-102 48.23%),206 (1.04),69 (37-0-32 53.62%),78 (1.13)
8,"Hrovat, Nathan",24y 38d,59 (23-0-36 38.98%),31 (0.53),29 (9-0-20 31.03%),17 (0.59)
34,"Macmillan, Jamie",26y 295d,133 (70-0-63 52.63%),45 (0.34),←,
11,"McDonald, Luke",23y 156d,90 (48-0-42 53.33%),15 (0.17),←,
21,"Morgan, Alex",22y 168d,1 (0-0-1 0.00%),,←,
12,"Simpkin, Jy",20y 132d,29 (12-0-17 41.38%),17 (0.59),←,
25,"Tarrant, Robbie",29y 81d,120 (59-0-61 49.17%),43 (0.36),←,
16,"Thompson, Scott",32y 67d,216 (105-2-109 49.07%),7 (0.03),←,
28,"Turner, Kayne",22y 196d,52 (28-0-24 53.85%),38 (0.73),←,
2,"Williams, Marley",24y 358d,97 (49-0-48 50.52%),10 (0.10),29 (13-0-16 44.83%),4 (0.14)
19,"Wright, Sam",28y,126 (72-0-54 57.14%),58 (0.46),←,
7,"Ziebell, Jack",27y 137d,182 (89-0-93 48.90%),127 (0.70),←,
Totals,Totals,25y 122d,2138 (1068-4-1066 49.95%),1105 (0.52),,
C,"Scott, Brad",42y 73d,195 (100-0-95 51.28%),,←,
