Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",19y 195d,26 (14-0-12 53.85%),13 (0.50),←,
3,"Bizzell, Clint",27y 28d,114 (49-1-64 43.42%),78 (0.68),39 (17-0-22 43.59%),6 (0.15)
25,"Brown, Nathan",26y 346d,69 (32-0-37 46.38%),20 (0.29),←,
32,"Bruce, Cameron",23y 299d,80 (40-0-40 50.00%),93 (1.16),←,
41,"Carroll, Nathan",22y 279d,2 (0-0-2 0.00%),,←,
30,"Godfrey, Simon",22y 281d,41 (18-0-23 43.90%),4 (0.10),←,
18,"Green, Brad",22y 135d,79 (39-0-40 49.37%),124 (1.57),←,
1,"Heffernan, Chris",24y 178d,114 (72-1-41 63.60%),44 (0.39),17 (5-0-12 29.41%),6 (0.35)
16,"Johnstone, Travis",23y 9d,83 (38-0-45 45.78%),66 (0.80),←,
11,"Jolly, Darren",21y 262d,36 (16-0-20 44.44%),11 (0.31),←,
23,"McDonald, James",26y 294d,109 (52-0-57 47.71%),33 (0.30),←,
37,"Miller, Brad",20y 20d,17 (6-0-11 35.29%),1 (0.06),←,
9,"Neitz, David",28y 185d,221 (100-0-121 45.25%),412 (1.86),←,
8,"Nicholson, Alistair",25y 144d,71 (35-0-36 49.30%),3 (0.04),←,
43,"Rigoni, Guy",28y 364d,87 (43-0-44 49.43%),28 (0.32),←,
24,"Robertson, Russell",24y 244d,117 (57-0-60 48.72%),178 (1.52),←,
42,"Walsh, Peter",27y 2d,86 (43-0-43 50.00%),24 (0.28),←,
10,"Ward, Daniel",26y 17d,82 (34-0-48 41.46%),24 (0.29),←,
45,"Whelan, Matthew",23y 255d,63 (29-0-34 46.03%),7 (0.11),←,
34,"White, Jeff",26y 157d,158 (75-0-83 47.47%),72 (0.46),126 (62-0-64 49.21%),54 (0.43)
26,"Williams, Luke",23y 209d,41 (18-0-23 43.90%),7 (0.17),←,
13,"Yze, Adem",25y 308d,182 (80-0-102 43.96%),131 (0.72),←,
Totals,Totals,24y 225d,1878 (890-2-986 47.39%),1373 (0.73),,
C,"Daniher, Neale",42y 161d,135 (66-0-69 48.89%),,←,
