Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",22y 26d,33 (17-1-15 53.03%),21 (0.64),←,
11,"Bandy, Daniel",26y 230d,119 (39-1-79 33.19%),107 (0.90),14 (6-1-7 46.43%),27 (1.93)
40,"Birss, Shane",19y 117d,13 (6-1-6 50.00%),4 (0.31),←,
17,"Brown, Nathan",24y 146d,107 (58-2-47 55.14%),116 (1.08),←,
16,"Croft, Matthew",29y 130d,163 (90-4-69 56.44%),53 (0.33),←,
38,"Cross, Daniel",19y 98d,3 (2-1-0 83.33%),,←,
14,"Darcy, Luke",26y 359d,147 (77-3-67 53.40%),107 (0.73),←,
10,"Eagleton, Nathan",23y 238d,110 (54-3-53 50.45%),88 (0.80),54 (28-1-25 52.78%),43 (0.80)
4,"Garlick, Simon",27y 87d,146 (79-2-65 54.79%),113 (0.77),102 (55-2-45 54.90%),86 (0.84)
13,"Giansiracusa, Daniel",20y 117d,26 (11-1-14 44.23%),23 (0.88),←,
3,"Grant, Chris",29y 205d,266 (140-5-121 53.57%),495 (1.86),←,
33,"Hargrave, Ryan",20y 345d,11 (6-1-4 59.09%),3 (0.27),←,
22,"Harrison, Ben",27y 170d,112 (54-1-57 48.66%),47 (0.42),36 (16-1-19 45.83%),8 (0.22)
25,"Hunter, Kingsley",27y 40d,92 (37-1-54 40.76%),113 (1.23),51 (23-1-27 46.08%),27 (0.53)
6,"Johnson, Brad",25y 353d,181 (93-4-84 52.49%),211 (1.17),←,
35,"Kretiuk, Steven",30y 2d,149 (85-3-61 58.05%),11 (0.07),←,
29,"McGuinness, Kieran",18y 363d,1 (0-1-0 50.00%),3 (3.00),←,
23,"McMahon, Jordan",19y 40d,11 (3-1-7 31.82%),4 (0.36),←,
2,"Murphy, Robert",20y 27d,30 (15-1-14 51.67%),4 (0.13),←,
12,"Saunders, Nathan",25y 349d,9 (6-1-2 72.22%),11 (1.22),←,
5,"Smith, Rohan",29y 36d,205 (108-4-93 53.66%),200 (0.98),←,
7,"West, Scott",27y 234d,204 (105-3-96 52.21%),80 (0.39),←,
Totals,Totals,24y 219d,2138 (1085-45-1008 50.75%),1814 (0.85),,
C,"Wallace, Terry",43y 205d,141 (77-2-62 55.32%),,←,
