Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
49,"Betheras, Rupert",4,3,6,10,1,1.0,,1.0,2.0,1.0,,,,,,4.0,6.0,,2.0,,,,
5,"Buckley, Nathan",24,3,9,33,1,2.0,,3.0,,11.0,7.0,3.0,4.0,3.0,,15.0,18.0,,,,,,
17,"Burns, Scott",8,8,6,14,,1.0,,,1.0,,,,1.0,,,5.0,10.0,1.0,2.0,,,,
28,"Crosisca, Gavin",8,6,11,19,,,,4.0,1.0,3.0,,2.0,1.0,1.0,,8.0,11.0,2.0,,2.0,,,
40,"Davis, Leon",9,2,2,11,2,1.0,,3.0,,2.0,,1.0,2.0,1.0,,4.0,6.0,,1.0,1.0,,,
19,"Davis, Nick",15,2,2,17,,,,2.0,4.0,5.0,1.0,1.0,2.0,,,5.0,11.0,,,1.0,2.0,,
46,"Dimattina, Andrew",8,3,1,9,1,,,3.0,1.0,2.0,,,1.0,,,2.0,7.0,,,,,,
25,"Fraser, Josh",1,,5,6,,,13.0,2.0,,1.0,2.0,2.0,,2.0,,3.0,3.0,,,1.0,,,
31,"Johnson, Ben",2,1,3,5,1,1.0,,,,,,3.0,,,,2.0,4.0,,1.0,,,,
30,"Kinnear, Ben",7,3,4,11,,,,4.0,,2.0,1.0,,2.0,,,3.0,8.0,,,1.0,1.0,,
18,"Licuria, Paul",13,4,8,21,,,,3.0,2.0,5.0,3.0,2.0,1.0,,,7.0,14.0,,1.0,1.0,,,
12,"McKee, Steven",3,2,,3,,,7.0,,2.0,,,,,,,,3.0,,,1.0,,,
48,"Michael, Mal",3,4,8,11,,,2.0,1.0,,4.0,2.0,,1.0,,,6.0,5.0,,,1.0,1.0,,
11,"OBree, Shane",16,6,4,20,,,,5.0,4.0,2.0,5.0,1.0,2.0,1.0,,11.0,8.0,1.0,,,,,
2,"Orchard, Mark",10,6,11,21,,,,3.0,2.0,,5.0,,2.0,,,9.0,12.0,,,2.0,,,
35,"Prestigiacomo, Simon",9,2,2,11,,,,,8.0,,,2.0,,1.0,,6.0,5.0,,,3.0,1.0,,
23,"Rocca, Anthony",1,1,2,3,,,3.0,,,1.0,1.0,,,,,3.0,,1.0,,1.0,,,
44,"Scotland, Heath",8,4,4,12,1,,,3.0,,2.0,,,,,,2.0,11.0,,1.0,1.0,,,
22,"Shaw, Rhyce",3,2,1,4,1,,,2.0,,1.0,,,,,,1.0,3.0,,1.0,,,,
20,"Tarrant, Chris",4,2,3,7,1,1.0,,2.0,,,,3.0,1.0,1.0,,5.0,2.0,,1.0,2.0,,,
16,"Wasley, James",3,1,4,7,,1.0,,1.0,2.0,,1.0,,,2.0,,2.0,6.0,,1.0,,,,
10,"Williams, Paul",4,1,3,7,1,,,2.0,1.0,1.0,,1.0,,,,1.0,6.0,,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,66,99,262,10,9.0,25.0,44.0,30.0,43.0,28.0,21.0,20.0,12.0,,104.0,159.0,5.0,11.0,21.0,5.0,,
Opposition,Opposition,202,99,140,342,28,12.0,47.0,38.0,30.0,64.0,48.0,20.0,12.0,20.0,6.0,121.0,221.0,19.0,25.0,39.0,3.0,,
