St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",22y 333d,35 (16-1-18 47.14%),18 (0.51),←,
10,"Baker, Steven",30y 358d,199 (104-4-91 53.27%),34 (0.17),←,
35,"Cripps, Jamie",19y 22d,3 (0-0-3 0.00%),5 (1.67),←,
26,"Dal Santo, Nick",27y 82d,200 (117-5-78 59.75%),107 (0.54),←,
6,"Dawson, Zac",25y 82d,63 (36-3-24 59.52%),3 (0.05),49 (32-3-14 68.37%),3 (0.06)
24,"Dempster, Sean",27y 115d,103 (61-3-39 60.68%),16 (0.16),49 (26-3-20 56.12%),8 (0.16)
25,"Fisher, Sam",28y 309d,151 (94-4-53 63.58%),19 (0.13),←,
19,"Gilbert, Sam",24y 269d,94 (59-4-31 64.89%),15 (0.16),←,
18,"Goddard, Brendon",25y 360d,169 (105-3-61 63.02%),83 (0.49),←,
1,"Gram, Jason",27y 18d,126 (75-4-47 61.11%),64 (0.51),124 (74-4-46 61.29%),64 (0.52)
33,"Gwilt, James",24y 277d,74 (46-3-25 64.19%),19 (0.26),←,
4,"Jones, Clinton",27y 102d,81 (55-4-22 70.37%),22 (0.27),←,
23,"Koschitzke, Justin",28y 237d,166 (93-3-70 56.93%),203 (1.22),←,
5,"McEvoy, Ben",21y 308d,38 (27-2-9 73.68%),12 (0.32),←,
32,"McQualter, Andrew",24y 340d,89 (58-2-29 66.29%),37 (0.42),←,
44,"Milne, Stephen",31y 68d,220 (118-5-97 54.77%),449 (2.04),←,
34,"Polo, Dean",24y 283d,57 (18-2-37 33.33%),12 (0.21),1 (0-0-1 0.00%),1 (1.00)
22,"Ray, Farren",25y 53d,130 (75-4-51 59.23%),43 (0.33),55 (40-3-12 75.45%),11 (0.20)
12,"Riewoldt, Nick",28y 210d,204 (111-5-88 55.64%),448 (2.20),←,
13,"Schneider, Adam",27y 3d,171 (109-3-59 64.62%),207 (1.21),73 (49-2-22 68.49%),108 (1.48)
2,"Siposs, Arryn",18y 171d,2 (0-0-2 0.00%),3 (1.50),←,
3,"Steven, Jack",21y 48d,14 (6-1-7 46.43%),16 (1.14),←,
Totals,Totals,25y 217d,2389 (1383-65-941 57.89%),1835 (0.77),,
C,"Lyon, Ross",44y 188d,105 (65-4-36 63.81%),,←,
