Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Armstrong, Steven",12,8,9,21,1,,,3.0,1.0,4.0,3.0,2.0,1.0,,,5.0,14.0,,1.0,3.0,,,89.0
3,"Bizzell, Clint",7,6,9,16,,,1.0,1.0,1.0,,,,,,,5.0,10.0,1.0,,2.0,,,94.0
25,"Brown, Nathan",11,2,4,15,,1.0,,,4.0,3.0,1.0,2.0,,1.0,,5.0,9.0,,,3.0,,,76.0
32,"Bruce, Cameron",11,10,12,23,2,2.0,,1.0,,6.0,,1.0,2.0,,3.0,9.0,13.0,3.0,3.0,1.0,4.0,1.0,100.0
35,"Ferguson, Ryan",4,2,3,7,,,,1.0,1.0,,1.0,2.0,,2.0,,4.0,2.0,1.0,,4.0,,,80.0
30,"Godfrey, Simon",1,,4,5,,,,3.0,1.0,,,1.0,1.0,1.0,,4.0,2.0,,,1.0,,,100.0
18,"Green, Brad",9,6,2,11,4,4.0,,1.0,,,,1.0,,,,5.0,6.0,2.0,6.0,,,1.0,88.0
1,"Heffernan, Chris",5,2,3,8,,,,2.0,,4.0,2.0,5.0,1.0,4.0,,4.0,5.0,,,4.0,,,70.0
40,"Jamar, Mark",1,1,3,4,,,1.0,,1.0,1.0,,1.0,,,,1.0,3.0,,,,1.0,,14.0
16,"Johnstone, Travis",12,5,3,15,1,,,1.0,1.0,5.0,4.0,2.0,,,,4.0,10.0,,,2.0,2.0,,63.0
36,"Leoncelli, Andrew",11,5,7,18,,,,3.0,3.0,1.0,2.0,3.0,1.0,1.0,,11.0,7.0,1.0,,,,1.0,75.0
23,"McDonald, James",11,5,4,15,,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,,,7.0,9.0,1.0,,5.0,1.0,,80.0
37,"Miller, Brad",3,2,,3,,,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,,,,,33.0
9,"Neitz, David",10,6,4,14,5,1.0,1.0,,,1.0,,8.0,2.0,4.0,2.0,10.0,4.0,4.0,5.0,,,,100.0
24,"Robertson, Russell",10,2,7,17,2,,,,1.0,3.0,,2.0,2.0,1.0,,11.0,7.0,,2.0,,,2.0,100.0
42,"Walsh, Peter",9,4,12,21,,,,1.0,6.0,,,3.0,1.0,1.0,,7.0,14.0,1.0,,1.0,,,100.0
10,"Ward, Daniel",12,3,3,15,,,,,7.0,3.0,,,1.0,,,5.0,10.0,,,6.0,1.0,,85.0
31,"Wheatley, Paul",8,2,4,12,,,,2.0,,3.0,1.0,,1.0,,,6.0,6.0,,,2.0,2.0,,76.0
45,"Whelan, Matthew",12,3,7,19,,,,4.0,1.0,4.0,6.0,2.0,1.0,1.0,,14.0,8.0,,,3.0,5.0,1.0,94.0
34,"White, Jeff",12,11,6,18,,,17.0,2.0,1.0,4.0,2.0,2.0,,1.0,,7.0,10.0,3.0,1.0,2.0,,,98.0
26,"Williams, Luke",13,5,4,17,,,,1.0,3.0,3.0,,2.0,1.0,1.0,,5.0,12.0,,,3.0,1.0,,100.0
13,"Yze, Adem",14,2,3,17,1,,,,3.0,2.0,2.0,2.0,,1.0,,2.0,16.0,,,1.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,92,113,311,16,10.0,21.0,29.0,38.0,51.0,26.0,42.0,19.0,19.0,5.0,132.0,179.0,17.0,18.0,43.0,17.0,6.0,
Opposition,Opposition,190,80,79,269,15,10.0,44.0,43.0,32.0,58.0,42.0,43.0,19.0,19.0,1.0,124.0,143.0,15.0,17.0,42.0,1.0,6.0,
