Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",6,3,5,11,,,,4.0,1.0,1.0,1.0,,,,,3.0,8.0,1.0,,3.0,,,
12,"Blakey, John",18,10,6,24,,1.0,,1.0,4.0,5.0,4.0,2.0,2.0,1.0,,7.0,17.0,1.0,1.0,,2.0,,
22,"Burton, Matthew",5,3,6,11,,,10.0,,1.0,2.0,1.0,1.0,,,,4.0,7.0,,,,,,
18,"Carey, Wayne",8,4,2,10,1,,2.0,,,1.0,,,,1.0,,4.0,5.0,1.0,1.0,1.0,,,
23,"Clayton, Shane",11,4,4,15,2,1.0,,1.0,1.0,4.0,1.0,,,,,5.0,10.0,,,2.0,1.0,,
45,"Cochrane, Stuart",1,1,1,2,,,,,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,
2,"Colbert, Leigh",11,3,4,15,,,,3.0,4.0,2.0,,1.0,,1.0,,9.0,6.0,2.0,,,,,
6,"Grant, Shannon",21,7,6,27,3,1.0,,1.0,3.0,3.0,7.0,1.0,3.0,1.0,3.0,16.0,13.0,,1.0,3.0,2.0,,
29,"Harvey, Brent",21,6,11,32,,,,1.0,6.0,1.0,4.0,3.0,,,1.0,8.0,18.0,,,1.0,11.0,,
34,"King, David",12,6,8,20,,,,2.0,4.0,5.0,1.0,2.0,1.0,1.0,,6.0,12.0,1.0,,,2.0,,
35,"Makepeace, Troy",10,5,4,14,2,,,1.0,,1.0,,1.0,,1.0,,6.0,8.0,,2.0,,,,
5,"McCartney, Jason",14,4,5,19,,1.0,1.0,,3.0,3.0,2.0,1.0,2.0,1.0,,4.0,13.0,,,2.0,,,
31,"McKernan, Corey",9,7,4,13,3,,4.0,,,3.0,2.0,1.0,,,,8.0,6.0,2.0,3.0,1.0,3.0,,
32,"Morrell, Digby",5,2,3,8,,,,,,2.0,,2.0,,,,4.0,4.0,,,1.0,,,
44,"Motlop, Shannon",12,7,,12,,,,1.0,3.0,2.0,3.0,2.0,,1.0,,3.0,9.0,1.0,,3.0,5.0,,
28,"Pickett, Byron",11,7,4,15,1,1.0,1.0,11.0,3.0,4.0,1.0,,,1.0,,5.0,10.0,1.0,1.0,1.0,2.0,,
3,"Rawlings, Brady",7,2,7,14,1,,,,,3.0,3.0,2.0,,1.0,,6.0,7.0,,1.0,1.0,,,
26,"Rocca, Saverio",10,7,4,14,,1.0,3.0,1.0,,7.0,,2.0,,2.0,,6.0,8.0,4.0,1.0,3.0,2.0,,
7,"Simpson, Adam",13,5,14,27,1,,,3.0,2.0,2.0,3.0,,2.0,1.0,2.0,12.0,15.0,1.0,,1.0,1.0,,
10,"Stevens, Anthony",15,8,8,23,,1.0,,2.0,2.0,4.0,3.0,1.0,1.0,,,6.0,17.0,,,1.0,,,
40,"Teague, David",1,1,2,3,,,,1.0,,,,,,,,2.0,1.0,,,1.0,,,
36,"Watt, Shannon",2,2,,2,,,,,,,,,,,,,2.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,104,108,331,14,11.0,21.0,33.0,38.0,55.0,36.0,22.0,12.0,13.0,6.0,125.0,197.0,15.0,11.0,26.0,31.0,,
Opposition,Opposition,198,94,113,311,10,13.0,20.0,22.0,35.0,52.0,27.0,19.0,13.0,12.0,,133.0,181.0,19.0,13.0,14.0,17.0,,
