Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",26y 122d,63 (30-0-33 47.62%),18 (0.29),41 (22-0-19 53.66%),10 (0.24)
22,"Bower, Nathan",22y 354d,35 (16-0-19 45.71%),12 (0.34),←,
17,"Broderick, Paul",25y 145d,124 (59-0-65 47.58%),97 (0.78),31 (20-0-11 64.52%),17 (0.55)
21,"Bulluss, Paul",25y 125d,36 (11-0-25 30.56%),8 (0.22),←,
9,"Campbell, Wayne",22y 247d,82 (33-0-49 40.24%),47 (0.57),←,
10,"Daffy, Nick",22y 17d,35 (21-0-14 60.00%),39 (1.11),←,
18,"Edwards, Stuart",22y 311d,38 (20-0-18 52.63%),42 (1.11),←,
25,"Gale, Brendon",26y 314d,107 (42-0-65 39.25%),109 (1.02),←,
11,"Gale, Michael",28y 158d,131 (57-0-74 43.51%),35 (0.27),26 (16-0-10 61.54%),6 (0.23)
3,"Kellaway, Duncan",22y 100d,41 (23-0-18 56.10%),,←,
33,"Knights, Matthew",24y 235d,138 (49-0-89 35.51%),89 (0.64),←,
27,"Maxfield, Stuart",23y 49d,76 (29-0-47 38.16%),52 (0.68),←,
28,"Merenda, Mark",19y 211d,9 (8-0-1 88.89%),1 (0.11),←,
34,"Murphy, Justin",19y 34d,12 (9-0-3 75.00%),9 (0.75),←,
6,"Naish, Chris",23y 243d,93 (36-0-57 38.71%),138 (1.48),←,
19,"Neeld, Mark",23y 319d,63 (35-0-28 55.56%),30 (0.48),15 (9-0-6 60.00%),13 (0.87)
7,"Prescott, Ashley",22y 259d,17 (11-0-6 64.71%),,←,
12,"Richardson, Matthew",20y 70d,42 (21-0-21 50.00%),114 (2.71),←,
5,"Tape, Jamie",21y 53d,30 (19-0-11 63.33%),2 (0.07),←,
41,"Turner, Scott",24y 362d,86 (33-0-53 38.37%),28 (0.33),←,
36,"Wigney, Stuart",26y 39d,67 (30-1-36 45.52%),42 (0.63),9 (8-0-1 88.89%),1 (0.11)
Totals,Totals,23y 197d,1325 (592-1-732 44.68%),912 (0.69),,
C,"Northey, John",51y 333d,240 (120-1-119 50.21%),,51 (24-0-27 47.06%),
