St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",22y 36d,92 (51-0-41 55.43%),54 (0.59),←,
3,"Burke, Nathan",29y 147d,262 (121-2-139 46.56%),95 (0.36),←,
31,"Elliott, Tim",22y 294d,26 (15-0-11 57.69%),6 (0.23),←,
10,"Everitt, Peter",25y 61d,125 (64-1-60 51.60%),203 (1.62),←,
14,"Francis, Tony",30y 93d,156 (82-2-72 53.21%),107 (0.69),14 (8-0-6 57.14%),4 (0.29)
25,"Hall, Barry",22y 145d,45 (27-0-18 60.00%),52 (1.16),←,
35,"Harvey, Robert",27y 316d,216 (112-2-102 52.31%),128 (0.59),←,
7,"Hayes, Lenny",19y 170d,9 (6-0-3 66.67%),2 (0.22),←,
8,"Hudghton, Max",22y 304d,55 (32-0-23 58.18%),1 (0.02),←,
5,"Jones, Austinn",22y 278d,100 (51-0-49 51.00%),87 (0.87),←,
23,"Loewe, Stewart",31y 41d,269 (125-1-143 46.65%),518 (1.93),←,
26,"McLaren, Joe",21y 204d,38 (18-0-20 47.37%),21 (0.55),←,
11,"Mitchell, Gavin",26y 187d,72 (33-0-39 45.83%),62 (0.86),36 (20-0-16 55.56%),44 (1.22)
1,"Peckett, Justin",26y 271d,131 (64-1-66 49.24%),12 (0.09),←,
28,"Ryan, Damien",21y 334d,43 (22-0-21 51.16%),7 (0.16),13 (8-0-5 61.54%),1 (0.08)
13,"Sierakowski, David",24y 186d,78 (39-1-38 50.64%),17 (0.22),←,
19,"Sziller, Steven",26y 200d,88 (49-0-39 55.68%),34 (0.39),←,
4,"Thompson, Andrew",26y 255d,59 (36-0-23 61.02%),42 (0.71),←,
21,"Thompson, Ben",25y 302d,6 (4-0-2 66.67%),,←,
12,"Wakelin, Shane",24y 325d,82 (39-1-42 48.17%),18 (0.22),←,
33,"Walton, Ben",19y 233d,13 (7-0-6 53.85%),7 (0.54),←,
20,"Young, Matthew",26y 289d,92 (51-0-41 55.43%),19 (0.21),71 (42-0-29 59.15%),13 (0.18)
Totals,Totals,24y 329d,2057 (1048-11-998 50.95%),1492 (0.73),,
C,"Watson, Tim",37y 355d,14 (8-0-6 57.14%),,←,
