Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",21y 180d,27 (17-0-10 62.96%),60 (2.22),←,
17,"Beams, Dayne",19y 156d,10 (6-0-4 60.00%),9 (0.90),←,
15,"Brown, Leigh",27y 145d,196 (88-1-107 45.15%),92 (0.47),15 (10-0-5 66.67%),8 (0.53)
16,"Brown, Nathan",20y 213d,37 (20-0-17 54.05%),6 (0.16),←,
32,"Cloke, Travis",22y 135d,91 (50-0-41 54.95%),110 (1.21),←,
1,"Davis, Leon",28y 31d,175 (88-0-87 50.29%),225 (1.29),←,
33,"Dick, Brad",20y 358d,16 (12-0-4 75.00%),19 (1.19),←,
4,"Didak, Alan",26y 153d,149 (84-0-65 56.38%),208 (1.40),←,
26,"Johnson, Ben",28y 104d,176 (92-0-84 52.27%),51 (0.29),←,
24,"Lockyer, Tarkyn",29y 261d,207 (102-0-105 49.28%),136 (0.66),←,
8,"Lumumba, Heritier",22y 245d,76 (44-0-32 57.89%),5 (0.07),←,
5,"Maxwell, Nick",26y 45d,109 (60-0-49 55.05%),26 (0.24),←,
7,"Medhurst, Paul",27y 219d,150 (79-0-71 52.67%),258 (1.72),51 (29-0-22 56.86%),92 (1.80)
11,"OBree, Shane",30y 125d,231 (117-0-114 50.65%),83 (0.36),212 (108-0-104 50.94%),80 (0.38)
10,"Pendlebury, Scott",21y 192d,70 (39-0-31 55.71%),41 (0.59),←,
35,"Prestigiacomo, Simon",31y 168d,211 (93-0-118 44.08%),3 (0.01),←,
39,"Shaw, Heath",23y 233d,83 (46-0-37 55.42%),19 (0.23),←,
36,"Swan, Dane",25y 143d,116 (62-0-54 53.45%),71 (0.61),←,
13,"Thomas, Dale",22y 27d,76 (44-0-32 57.89%),59 (0.78),←,
34,"Toovey, Alan",22y 117d,32 (20-0-12 62.50%),5 (0.16),←,
21,"Wellingham, Sharrod",21y 11d,23 (15-0-8 65.22%),8 (0.35),←,
19,"Wood, Cameron",22y 136d,34 (12-0-22 35.29%),7 (0.21),18 (9-0-9 50.00%),7 (0.39)
Totals,Totals,24y 221d,2295 (1190-1-1104 51.85%),1501 (0.65),,
C,"Malthouse, Mick",55y 335d,604 (338-4-262 56.29%),,226 (115-0-111 50.88%),
