Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
27,"Bytel, Jack",24y 136d,26 (14-0-12 53.85%),3 (0.12),4 (3-0-1 75.00%),
14,"Cameron, Darcy",29y 10d,91 (50-3-38 56.59%),58 (0.64),90 (50-3-37 57.22%),58 (0.64)
46,"Cox, Mason",33y 136d,125 (76-2-47 61.60%),120 (0.96),←,
25,"Crisp, Jack",30y 300d,245 (131-4-110 54.29%),84 (0.34),227 (124-4-99 55.51%),74 (0.33)
7,"Daicos, Josh",25y 245d,122 (70-3-49 58.61%),64 (0.52),←,
35,"Daicos, Nick",21y 207d,66 (44-2-20 68.18%),41 (0.62),←,
5,"Elliott, Jamie",31y 342d,190 (115-3-72 61.32%),284 (1.49),←,
36,"Harrison, Harvey",20y 261d,16 (9-2-5 62.50%),14 (0.88),←,
23,"Hill, Bobby",24y 170d,84 (47-3-34 57.74%),92 (1.10),43 (30-2-11 72.09%),58 (1.35)
32,"Hoskin-Elliott, Will",30y 330d,220 (110-3-107 50.68%),182 (0.83),168 (98-3-67 59.23%),140 (0.83)
38,"Howe, Jeremy",34y 29d,248 (106-3-139 43.35%),103 (0.42),148 (84-3-61 57.77%),23 (0.16)
1,"Lipinski, Patrick",26y 11d,114 (67-2-45 59.65%),59 (0.52),58 (36-2-20 63.79%),29 (0.50)
44,"Long, Ned",21y 174d,9 (1-0-8 11.11%),2 (0.22),4 (1-0-3 25.00%),1 (0.25)
4,"Maynard, Brayden",27y 312d,205 (109-4-92 54.15%),20 (0.10),←,
11,"McStay, Daniel",29y 34d,177 (89-0-88 50.28%),162 (0.92),16 (11-0-5 68.75%),24 (1.50)
30,"Moore, Darcy",28y 185d,169 (89-4-76 53.85%),67 (0.40),←,
9,"Noble, John",27y 125d,108 (63-3-42 59.72%),8 (0.07),←,
45,"Parker, Wil",22y 60d,3 (1-1-1 50.00%),,←,
10,"Pendlebury, Scott",36y 203d,399 (240-5-154 60.78%),201 (0.50),←,
3,"Quaynor, Isaac",24y 195d,104 (59-2-43 57.69%),3 (0.03),←,
8,"Schultz, Lachie",26y 241d,106 (51-3-52 49.53%),122 (1.15),16 (8-2-6 56.25%),21 (1.31)
22,"Sidebottom, Steele",33y 208d,327 (196-6-125 60.86%),193 (0.59),←,
33,"Sullivan, Lachlan",26y 307d,10 (6-1-3 65.00%),2 (0.20),←,
Totals,Totals,27y 263d,3164 (1743-59-1362 55.09%),1884 (0.60),,
C,"McRae, Craig",50y 310d,70 (47-2-21 68.57%),,←,
