Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
37,"Anderson, Jed",21y 69d,8 (6-0-2 75.00%),4 (0.50),←,
14,"Birchall, Grant",27y 74d,195 (131-1-63 67.44%),27 (0.14),←,
22,"Breust, Luke",24y 152d,93 (76-0-17 81.72%),179 (1.92),←,
9,"Burgoyne, Shaun",32y 173d,271 (185-1-85 68.45%),235 (0.87),114 (88-1-25 77.63%),64 (0.56)
18,"Ceglar, Jonathon",24y 57d,19 (15-0-4 78.95%),9 (0.47),←,
8,"Duryea, Taylor",23y 353d,43 (35-0-8 81.40%),6 (0.14),←,
12,"Frawley, James",26y 204d,141 (35-1-105 25.18%),18 (0.13),2 (1-0-1 50.00%),
19,"Gunston, Jack",23y 178d,81 (59-0-22 72.84%),167 (2.06),67 (54-0-13 80.60%),147 (2.19)
10,"Hill, Bradley",21y 277d,53 (44-0-9 83.02%),32 (0.60),←,
15,"Hodge, Luke",30y 301d,252 (146-1-105 58.13%),167 (0.66),←,
17,"Lake, Brian",33y 44d,231 (119-2-110 51.95%),34 (0.15),34 (29-0-5 85.29%),2 (0.06)
29,"Langford, Will",22y 283d,22 (17-0-5 77.27%),9 (0.41),←,
3,"Lewis, Jordan",28y 353d,219 (136-1-82 62.33%),124 (0.57),←,
7,"McEvoy, Ben",25y 275d,106 (61-2-43 58.49%),35 (0.33),15 (10-0-5 66.67%),8 (0.53)
13,"ORourke, Jonathan",20y 356d,10 (1-0-9 10.00%),,1 (0-0-1 0.00%),
28,"Puopolo, Paul",27y 131d,90 (73-0-17 81.11%),74 (0.82),←,
33,"Rioli, Cyril",25y 272d,135 (93-1-41 69.26%),181 (1.34),←,
2,"Roughead, Jarryd",28y 79d,209 (134-1-74 64.35%),445 (2.13),←,
21,"Sicily, James",20y 96d,1 (0-0-1 0.00%),1 (1.00),←,
16,"Smith, Isaac",26y 103d,88 (72-0-16 81.82%),79 (0.90),←,
24,"Stratton, Ben",26y 42d,94 (67-1-26 71.81%),1 (0.01),←,
4,"Suckling, Matt",26y 261d,79 (57-0-22 72.15%),36 (0.46),←,
Totals,Totals,25y 304d,2440 (1562-12-866 64.02%),1863 (0.76),,
C,"Clarkson, Alastair",46y 350d,235 (145-1-89 61.91%),,←,
