North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",24y 37d,51 (24-1-26 48.04%),41 (0.80),←,
4,"Anthony, Liam",24y 247d,37 (14-1-22 39.19%),20 (0.54),←,
18,"Atley, Shaun",19y 243d,23 (10-0-13 43.48%),3 (0.13),←,
3,"Bastinac, Ryan",20y 326d,41 (21-0-20 51.22%),16 (0.39),←,
10,"Cunnington, Ben",20y 318d,41 (19-0-22 46.34%),13 (0.32),←,
31,"Delaney, Cameron",19y 329d,2 (1-0-1 50.00%),,←,
15,"Delaney, Luke",22y 324d,13 (7-0-6 53.85%),,←,
27,"Edwards, Aaron",28y 72d,80 (42-1-37 53.13%),123 (1.54),76 (38-1-37 50.66%),121 (1.59)
11,"Firrito, Michael",28y 168d,177 (85-2-90 48.59%),27 (0.15),←,
22,"Goldstein, Todd",23y 317d,63 (30-1-32 48.41%),36 (0.57),←,
23,"Harper, Kieran",19y 333d,21 (11-0-10 52.38%),19 (0.90),←,
29,"Harvey, Brent",33y 365d,330 (176-3-151 53.79%),385 (1.17),←,
34,"Macmillan, Jamie",20y 233d,20 (11-0-9 55.00%),10 (0.50),←,
1,"McIntosh, Hamish",27y 252d,107 (46-2-59 43.93%),59 (0.55),←,
2,"McKenzie, Brad",18y 350d,1 (0-0-1 0.00%),,←,
20,"Petrie, Drew",29y 211d,206 (96-3-107 47.33%),215 (1.04),←,
9,"Swallow, Andrew",24y 346d,113 (50-1-62 44.69%),57 (0.50),←,
12,"Thomas, Lindsay",24y 75d,98 (43-2-53 44.90%),125 (1.28),←,
16,"Thompson, Scott",26y 4d,79 (31-2-46 40.51%),3 (0.04),←,
8,"Wells, Daniel",27y 100d,177 (88-2-87 50.28%),106 (0.60),←,
19,"Wright, Sam",21y 303d,39 (17-0-22 43.59%),36 (0.92),←,
7,"Ziebell, Jack",21y 75d,50 (22-0-28 44.00%),15 (0.30),←,
Totals,Totals,24y 29d,1769 (844-21-904 47.71%),1309 (0.74),,
C,"Scott, Brad",36y 10d,51 (24-0-27 47.06%),,←,
