Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",22y 265d,74 (35-0-39 47.30%),36 (0.49),←,
5,"Broadbent, Matthew",20y 265d,19 (7-0-12 36.84%),4 (0.21),←,
27,"Carlile, Alipate",23y 358d,79 (34-0-45 43.04%),4 (0.05),←,
30,"Chaplin, Troy",25y 59d,106 (48-1-57 45.75%),9 (0.08),←,
35,"Cornes, Chad",31y 162d,234 (133-1-100 57.05%),170 (0.73),←,
41,"Davenport, Jason",25y 231d,27 (10-0-17 37.04%),29 (1.07),←,
33,"Ebert, Brett",27y 156d,140 (67-1-72 48.21%),207 (1.48),←,
17,"Gray, Robbie",23y 24d,51 (23-0-28 45.10%),78 (1.53),←,
8,"Hartlett, Hamish",20y 252d,18 (7-0-11 38.89%),9 (0.50),←,
2,"Hitchcock, Cameron",20y 294d,21 (7-0-14 33.33%),20 (0.95),←,
44,"Logan, Tom",25y 295d,77 (29-0-48 37.66%),20 (0.26),74 (29-0-45 39.19%),20 (0.27)
4,"Motlop, Daniel",29y 38d,120 (49-1-70 41.25%),198 (1.65),73 (29-0-44 39.73%),145 (1.99)
13,"OShea, Cameron",19y 41d,5 (1-0-4 20.00%),1 (0.20),←,
36,"Pettigrew, Michael",26y 38d,93 (43-0-50 46.24%),25 (0.27),←,
29,"Pittard, Jasper",20y 22d,5 (1-0-4 20.00%),,←,
15,"Rodan, David",27y 197d,155 (60-0-95 38.71%),120 (0.77),90 (41-0-49 45.56%),77 (0.86)
3,"Salopek, Steven",25y 306d,112 (54-0-58 48.21%),51 (0.46),←,
43,"Stewart, Daniel",22y 175d,15 (4-0-11 26.67%),15 (1.00),←,
9,"Surjan, Jacob",25y 251d,102 (50-0-52 49.02%),16 (0.16),←,
21,"Thomas, Matt",24y 55d,54 (19-0-35 35.19%),16 (0.30),←,
12,"Trengove, Jackson",20y 172d,24 (8-0-16 33.33%),4 (0.17),←,
39,"Westhoff, Justin",24y 204d,74 (34-0-40 45.95%),101 (1.36),←,
Totals,Totals,24y 76d,1605 (723-4-878 45.05%),1133 (0.71),,
C,"Primus, Matthew",36y 101d,12 (6-0-6 50.00%),,←,
