Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",25y 162d,119 (68-0-51 57.14%),65 (0.55),←,
29,"Beaumont, Simon",24y 237d,81 (49-0-32 60.49%),58 (0.72),←,
20,"Brown, Fraser",29y 354d,175 (99-1-75 56.86%),98 (0.56),←,
16,"Camporeale, Scott",24y 361d,126 (80-0-46 63.49%),123 (0.98),←,
25,"Fevola, Brendan",19y 199d,13 (9-0-4 69.23%),20 (1.54),←,
31,"Fletcher, Simon",21y 355d,31 (22-0-9 70.97%),18 (0.58),←,
45,"Franchina, Anthony",22y 300d,52 (31-0-21 59.62%),20 (0.38),←,
17,"Freeborn, Scott",22y 78d,15 (11-0-4 73.33%),9 (0.60),←,
4,"Hamill, Aaron",22y 352d,89 (48-0-41 53.93%),105 (1.18),←,
9,"Hickmott, Adrian",28y 129d,126 (83-0-43 65.87%),72 (0.57),76 (51-0-25 67.11%),48 (0.63)
37,"Hotton, Trent",26y 249d,39 (20-0-19 51.28%),32 (0.82),22 (16-0-6 72.73%),18 (0.82)
33,"Houlihan, Ryan",18y 198d,10 (7-0-3 70.00%),6 (0.60),←,
27,"Hulme, Darren",23y 27d,55 (27-0-28 49.09%),27 (0.49),←,
12,"Lappin, Matthew",24y 171d,101 (56-1-44 55.94%),87 (0.86),46 (28-0-18 60.87%),61 (1.33)
10,"Mansfield, Michael",28y 364d,196 (115-1-80 58.93%),106 (0.54),15 (12-0-3 80.00%),6 (0.40)
22,"Manton, Glenn",27y 66d,137 (82-0-55 59.85%),34 (0.25),116 (71-0-45 61.21%),30 (0.26)
5,"McKay, Andrew",30y 23d,176 (109-1-66 62.22%),26 (0.15),←,
11,"Porter, Mark",23y 300d,30 (13-0-17 43.33%),7 (0.23),←,
7,"Ratten, Brett",29y 26d,211 (125-0-86 59.24%),81 (0.38),←,
23,"Rice, Dean",32y 142d,221 (108-1-112 49.10%),85 (0.38),105 (63-0-42 60.00%),42 (0.40)
1,"Silvagni, Stephen",33y 67d,290 (184-1-105 63.62%),187 (0.64),←,
8,"Whitnall, Lance",20y 349d,88 (48-0-40 54.55%),185 (2.10),←,
Totals,Totals,25y 188d,2381 (1394-6-981 58.55%),1451 (0.61),,
C,"Parkin, David",57y 329d,515 (305-2-208 59.42%),,352 (218-2-132 62.22%),
