Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Betheras, Rupert",,,2,2,,,,,,,,,,,,1.0,1.0,,,,,,
5,"Buckley, Nathan",16,5,10,26,,2.0,4.0,2.0,2.0,5.0,9.0,1.0,,1.0,3.0,11.0,14.0,1.0,1.0,1.0,2.0,,
8,"Clement, James",11,6,4,15,1,1.0,1.0,3.0,1.0,7.0,1.0,2.0,,1.0,,7.0,9.0,1.0,2.0,,2.0,,
1,"Davis, Leon",3,1,2,5,,,,,1.0,1.0,,1.0,,,,2.0,3.0,,,1.0,,,
19,"Davis, Nick",11,6,6,17,3,,,2.0,1.0,3.0,,5.0,,1.0,,3.0,14.0,,2.0,1.0,4.0,,
25,"Fraser, Josh",12,6,7,19,,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,,13.0,5.0,3.0,1.0,2.0,2.0,,
9,"Freeborn, Glenn",10,1,10,20,,,,2.0,3.0,2.0,4.0,,1.0,1.0,,8.0,13.0,,,2.0,5.0,,
6,"Holland, Brodie",10,2,,10,1,2.0,,2.0,,3.0,,,1.0,,,5.0,7.0,,1.0,1.0,,,
26,"Johnson, Ben",13,2,3,16,,,1.0,3.0,7.0,2.0,,,1.0,,,4.0,10.0,,,,3.0,,
33,"Lane, Tyson",1,,1,2,,,,2.0,,1.0,,2.0,,,,1.0,2.0,,,,,,
18,"Licuria, Paul",7,2,21,28,,,,4.0,2.0,1.0,5.0,,1.0,2.0,,14.0,15.0,,,2.0,1.0,,
24,"Lockyer, Tarkyn",9,2,7,16,1,,,2.0,2.0,1.0,2.0,,1.0,,,4.0,11.0,,1.0,3.0,,,
37,"Lonie, Ryan",9,5,6,15,1,,,2.0,3.0,2.0,2.0,,,1.0,,4.0,10.0,,,,,,
12,"McKee, Steven",,,1,1,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,
7,"Molloy, Jarrod",7,5,5,12,3,2.0,2.0,5.0,1.0,1.0,1.0,1.0,,2.0,,4.0,8.0,,3.0,4.0,2.0,,
11,"OBree, Shane",14,,8,22,,,,4.0,2.0,5.0,4.0,2.0,3.0,3.0,1.0,10.0,11.0,,,,,,
35,"Prestigiacomo, Simon",3,,3,6,,,,1.0,1.0,,1.0,1.0,1.0,,,4.0,3.0,,,1.0,,,
3,"Richardson, Mark",6,2,1,7,1,,5.0,,,4.0,2.0,,1.0,1.0,,5.0,3.0,1.0,1.0,3.0,,,
23,"Rocca, Anthony",11,7,3,14,1,3.0,2.0,,,6.0,4.0,1.0,2.0,,,8.0,6.0,2.0,3.0,2.0,,,
15,"Steinfort, Carl",5,4,8,13,,,,4.0,2.0,1.0,1.0,1.0,1.0,2.0,,5.0,9.0,,,,,,
20,"Tarrant, Chris",4,4,,4,2,1.0,,,,,,,,,,3.0,1.0,3.0,4.0,1.0,,,
14,"Wakelin, Shane",,1,3,3,,,,1.0,,,,,,4.0,,1.0,2.0,,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,162,61,111,273,14,14.0,17.0,42.0,31.0,47.0,40.0,18.0,16.0,21.0,4.0,117.0,158.0,11.0,19.0,28.0,21.0,,
Opposition,Opposition,154,60,92,246,12,8.0,49.0,36.0,26.0,46.0,34.0,17.0,21.0,16.0,2.0,110.0,140.0,9.0,8.0,41.0,8.0,,
