Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",5,3,8,13,2,1.0,,3.0,,2.0,,,,,,3.0,10.0,,1.0,1.0,2.0,,87.0
19,"Betts, Eddie",6,5,5,11,4,,,9.0,,,1.0,1.0,2.0,1.0,,7.0,5.0,2.0,5.0,1.0,,2.0,88.0
37 ↑,"Cachia, Jaryd",5,,3,8,,1.0,,1.0,,2.0,2.0,,1.0,,,3.0,5.0,,,1.0,,,22.0
35,"Curnow, Ed",12,5,12,24,1,1.0,,5.0,2.0,2.0,1.0,3.0,,2.0,,4.0,17.0,,1.0,1.0,4.0,,86.0
46,"Ellard, David",11,4,5,16,,,,9.0,1.0,3.0,2.0,4.0,,2.0,,8.0,10.0,,,2.0,,,81.0
38,"Garlett, Jeff",11,1,4,15,4,,,7.0,,2.0,,1.0,1.0,,,7.0,7.0,,,2.0,1.0,2.0,82.0
22,"Hampson, Shaun",9,8,3,12,,1.0,16.0,3.0,,4.0,2.0,5.0,1.0,3.0,,9.0,3.0,5.0,1.0,1.0,,,90.0
23,"Henderson, Lachie",10,7,5,15,,,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,9.0,6.0,4.0,,4.0,,,89.0
40,"Jamison, Michael",7,7,6,13,,,,3.0,2.0,,,,,,,4.0,7.0,2.0,,2.0,,,88.0
5,"Judd, Chris",5,1,8,13,,,,4.0,,1.0,7.0,,1.0,,,10.0,3.0,,,1.0,,,75.0
9,"Lucas, Kane",13,7,16,29,,1.0,,3.0,4.0,3.0,3.0,3.0,,1.0,,12.0,16.0,2.0,1.0,,7.0,1.0,86.0
14,"McLean, Brock",9,5,13,22,,,,2.0,1.0,4.0,4.0,2.0,1.0,1.0,,10.0,12.0,,,1.0,,,82.0
3,"Murphy, Marc",19,6,9,28,3,,,3.0,1.0,5.0,3.0,1.0,1.0,,3.0,7.0,21.0,,1.0,,,,81.0
12,"Robinson, Mitch",15,5,7,22,1,,,5.0,1.0,3.0,4.0,4.0,2.0,1.0,,12.0,10.0,,,1.0,,1.0,85.0
29,"Scotland, Heath",14,8,14,28,,,,,1.0,1.0,1.0,3.0,1.0,2.0,,11.0,17.0,1.0,,,,,90.0
6,"Simpson, Kade",12,6,12,24,,,,2.0,,2.0,1.0,6.0,2.0,3.0,2.0,6.0,19.0,,,3.0,,,90.0
42,"Tuohy, Zach",8,3,7,15,,,,2.0,3.0,2.0,,4.0,,2.0,,6.0,8.0,,,5.0,1.0,,95.0
30,"Waite, Jarrad",12,10,2,14,2,2.0,,1.0,,3.0,,6.0,2.0,3.0,1.0,7.0,7.0,3.0,6.0,,,3.0,79.0
1,"Walker, Andrew",19,3,2,21,1,,,4.0,2.0,5.0,2.0,2.0,,1.0,,6.0,15.0,,,2.0,6.0,1.0,85.0
11,"Warnock, Robert",4,2,4,8,,,44.0,2.0,,2.0,4.0,2.0,,2.0,,6.0,1.0,1.0,,3.0,,1.0,87.0
43,"White, Simon",13,8,5,18,,,,2.0,2.0,1.0,,,,,,6.0,11.0,2.0,,,,,87.0
13 ↓,"Yarran, Chris",7,3,2,9,,1.0,,5.0,,3.0,,2.0,,1.0,,3.0,6.0,,1.0,,2.0,1.0,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,107,152,378,18,13.0,60.0,79.0,23.0,51.0,38.0,50.0,16.0,26.0,6.0,156.0,216.0,22.0,17.0,31.0,23.0,12.0,
Opposition,Opposition,167,65,103,270,8,12.0,30.0,64.0,31.0,40.0,36.0,46.0,26.0,16.0,,122.0,145.0,6.0,7.0,43.0,11.0,3.0,
