Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",16,6,13,29,,1.0,,3.0,,2.0,8.0,7.0,2.0,2.0,1.0,16.0,18.0,,,3.0,,,71.0
17,"Brown, Callum",4,,9,13,,1.0,,3.0,,,,2.0,1.0,1.0,,6.0,7.0,,,,,1.0,71.0
6,"Brown, Tyler",2,,11,13,,,,3.0,1.0,1.0,2.0,2.0,,1.0,,5.0,8.0,,,,,,72.0
14,"Cameron, Darcy",5,4,4,9,1,,9.0,1.0,,1.0,,1.0,1.0,1.0,,7.0,3.0,2.0,1.0,,,,85.0
25,"Crisp, Jack",13,7,13,26,,2.0,,7.0,2.0,7.0,4.0,2.0,1.0,,,9.0,18.0,1.0,1.0,1.0,,,94.0
7,"Daicos, Josh",13,4,6,19,1,,,4.0,1.0,2.0,3.0,1.0,1.0,,,6.0,12.0,,,,,,77.0
2,"de Goey, Jordan",7,4,2,9,,2.0,,1.0,,1.0,2.0,1.0,,1.0,,5.0,5.0,1.0,1.0,1.0,,1.0,94.0
4,"Grundy, Brodie",14,5,9,23,2,1.0,33.0,5.0,2.0,6.0,9.0,3.0,1.0,,3.0,14.0,10.0,2.0,,1.0,,,85.0
32,"Hoskin-Elliott, Will",14,7,7,21,,,,4.0,2.0,4.0,2.0,4.0,1.0,2.0,,9.0,13.0,,,5.0,,1.0,96.0
37,"Maynard, Brayden",15,8,5,20,,,,,4.0,3.0,1.0,1.0,,1.0,,3.0,14.0,,,1.0,,,73.0
16,"Mayne, Chris",21,13,4,25,,,,2.0,2.0,1.0,,,,,,1.0,23.0,1.0,,5.0,1.0,,90.0
31,"McCreery, Beau",6,4,2,8,3,1.0,,2.0,,,,1.0,,,,,7.0,,2.0,1.0,,,77.0
41,"Mihocek, Brody",8,4,3,11,,,,,,3.0,,2.0,,,,5.0,6.0,1.0,1.0,1.0,,,79.0
30,"Moore, Darcy",20,15,5,25,,,,1.0,4.0,2.0,,2.0,,,,6.0,17.0,2.0,,7.0,,,97.0
28,"Murphy, Nathan",,,,,,,,,,,,,,,,,,,,,,,
9,"Noble, John",15,6,8,23,,,,1.0,5.0,2.0,,3.0,2.0,,,8.0,16.0,,,,,,75.0
10,"Pendlebury, Scott",8,4,10,18,,,,,1.0,1.0,1.0,5.0,,1.0,,6.0,11.0,,,,,,82.0
27,"Poulter, Caleb",17,12,5,22,1,1.0,,1.0,1.0,4.0,2.0,4.0,,,,3.0,19.0,,1.0,,,,80.0
3,"Quaynor, Isaac",14,5,12,26,,,,,5.0,2.0,,3.0,1.0,,,5.0,19.0,,,4.0,,,92.0
23,"Roughead, Jordan",16,15,5,21,,,,4.0,6.0,3.0,,2.0,1.0,1.0,,7.0,15.0,3.0,,7.0,,1.0,100.0
22,"Sidebottom, Steele",17,9,10,27,,,,2.0,1.0,3.0,1.0,6.0,3.0,,,8.0,18.0,,,3.0,2.0,,76.0
24,"Thomas, Josh",7,4,6,13,,,,4.0,,2.0,,2.0,1.0,,,5.0,10.0,,,1.0,,,69.0
12,"Wilson, Tom",7,2,10,17,,,,1.0,2.0,1.0,,3.0,,1.0,,3.0,13.0,,,,,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,259,138,159,418,8,10.0,42.0,49.0,39.0,51.0,35.0,57.0,16.0,12.0,4.0,137.0,282.0,13.0,7.0,41.0,3.0,4.0,
Opposition,Opposition,216,99,127,343,8,11.0,11.0,56.0,42.0,48.0,29.0,49.0,12.0,16.0,2.0,127.0,206.0,14.0,10.0,48.0,2.0,7.0,
