St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 345d,59 (31-1-27 53.39%),35 (0.59),←,
27,"Blake, Jason",31y 72d,208 (116-5-87 56.97%),36 (0.17),←,
35,"Cripps, Jamie",20y 33d,11 (5-0-6 45.45%),12 (1.09),←,
26,"Dal Santo, Nick",28y 94d,225 (133-5-87 60.22%),125 (0.56),←,
24,"Dempster, Sean",28y 127d,128 (77-3-48 61.33%),17 (0.13),74 (42-3-29 58.78%),9 (0.12)
14,"Geary, Jarryn",23y 338d,61 (43-0-18 70.49%),12 (0.20),←,
19,"Gilbert, Sam",25y 281d,119 (75-4-40 64.71%),22 (0.18),←,
18,"Goddard, Brendon",27y 6d,194 (121-3-70 63.14%),96 (0.49),←,
1,"Gram, Jason",28y 29d,144 (87-4-53 61.81%),65 (0.45),142 (86-4-52 61.97%),65 (0.46)
33,"Gwilt, James",25y 289d,83 (53-3-27 65.66%),19 (0.23),←,
7,"Hayes, Lenny",32y 133d,250 (127-6-117 52.00%),84 (0.34),←,
4,"Jones, Clinton",28y 114d,106 (71-4-31 68.87%),29 (0.27),←,
23,"Koschitzke, Justin",29y 249d,184 (104-3-77 57.34%),231 (1.26),←,
32,"Milera, Terry",24y 139d,9 (5-0-4 55.56%),9 (1.00),←,
44,"Milne, Stephen",32y 79d,245 (134-5-106 55.71%),509 (2.08),←,
11,"Montagna, Leigh",28y 206d,178 (111-4-63 63.48%),104 (0.58),←,
22,"Ray, Farren",26y 64d,150 (88-4-58 60.00%),49 (0.33),75 (53-3-19 72.67%),17 (0.23)
12,"Riewoldt, Nick",29y 222d,228 (126-5-97 56.36%),494 (2.17),←,
21,"Saad, Ahmed",22y 230d,4 (2-0-2 50.00%),6 (1.50),←,
31,"Simpkin, Tom",21y 293d,10 (6-0-4 60.00%),,←,
2,"Siposs, Arryn",19y 183d,8 (4-0-4 50.00%),6 (0.75),←,
3,"Steven, Jack",22y 59d,39 (22-1-16 57.69%),32 (0.82),←,
Totals,Totals,26y 130d,2643 (1541-60-1042 58.30%),1992 (0.75),,
C,"Watters, Scott",43y 122d,9 (5-0-4 55.56%),,←,
