St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",12,6,7,19,,,,2.0,2.0,,,2.0,1.0,,,6.0,9.0,1.0,,1.0,,,88.0
15,"Billings, Jack",6,2,6,12,,,,2.0,1.0,2.0,,3.0,1.0,2.0,,3.0,8.0,,,,,1.0,76.0
13,"Byrnes, Ryan",,,,,,,,,,,,,,,,,,,,,,,
5,"Crouch, Brad",13,5,18,31,1,,,3.0,,4.0,4.0,6.0,1.0,2.0,,14.0,17.0,,,1.0,,2.0,86.0
4,"Gresham, Jade",11,1,16,27,,,,4.0,,7.0,5.0,4.0,1.0,1.0,,15.0,12.0,,,,1.0,1.0,88.0
8,"Hill, Bradley",20,10,10,30,1,,,1.0,5.0,3.0,1.0,4.0,,3.0,2.0,7.0,23.0,1.0,,,,2.0,86.0
20,"Howard, Dougal",9,7,4,13,,,,3.0,4.0,1.0,,2.0,2.0,1.0,,3.0,9.0,1.0,,11.0,,,100.0
3,"Jones, Zak",12,2,11,23,,,,3.0,1.0,5.0,5.0,4.0,1.0,1.0,,8.0,14.0,,,1.0,,1.0,77.0
12,"King, Max",6,6,1,7,6,,,,,,,,,,3.0,6.0,2.0,4.0,6.0,3.0,,,95.0
21,"Long, Ben",1,1,3,4,,,,2.0,,1.0,,3.0,1.0,3.0,,2.0,2.0,,,2.0,,,83.0
19,"Marshall, Rowan",10,5,7,17,1,1.0,21.0,,1.0,1.0,2.0,4.0,2.0,3.0,,11.0,6.0,3.0,2.0,7.0,,,85.0
36,"McKenzie, Daniel",4,4,6,10,,,,3.0,1.0,1.0,,,,,,2.0,9.0,,,1.0,,,72.0
28,"Membrey, Tim",7,3,1,8,2,2.0,,1.0,,1.0,,2.0,,1.0,,2.0,6.0,,2.0,5.0,1.0,,92.0
33,"Paton, Ben",6,3,8,14,,,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,6.0,10.0,,,1.0,,,80.0
6,"Ross, Sebastian",10,4,7,17,,,,1.0,1.0,3.0,1.0,6.0,2.0,4.0,,6.0,12.0,,1.0,4.0,,,85.0
18,"Ryder, Paddy",4,3,4,8,1,,24.0,3.0,,,3.0,6.0,1.0,4.0,,6.0,4.0,1.0,1.0,2.0,,,73.0
43,"Sharman, Cooper",8,4,1,9,1,,,,,4.0,,1.0,,,,3.0,6.0,1.0,1.0,2.0,,,67.0
35,"Sinclair, Jack",22,5,10,32,,,,2.0,6.0,3.0,1.0,4.0,2.0,,,6.0,19.0,,,5.0,,1.0,83.0
7,"Wanganeen-Milera, Nasiah",10,5,1,11,,,,2.0,4.0,1.0,1.0,4.0,,,,1.0,10.0,,,,2.0,,71.0
29,"Webster, Jimmy",8,4,3,11,,,,,4.0,1.0,,4.0,1.0,1.0,,2.0,7.0,1.0,,3.0,,,62.0
44,"Wilkie, Callum",12,7,7,19,,,,3.0,4.0,1.0,1.0,2.0,2.0,1.0,,7.0,13.0,1.0,,11.0,,1.0,100.0
17,"Windhager, Marcus",10,3,5,15,,,,1.0,,3.0,3.0,5.0,1.0,2.0,,6.0,10.0,,,1.0,,1.0,79.0
32,"Wood, Mason",7,3,6,13,1,,,,,2.0,1.0,5.0,,1.0,,4.0,8.0,,1.0,,1.0,1.0,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,93,142,350,14,6.0,45.0,39.0,37.0,45.0,29.0,73.0,20.0,31.0,5.0,126.0,216.0,14.0,14.0,61.0,5.0,11.0,
Opposition,Opposition,211,89,125,336,9,15.0,22.0,55.0,31.0,47.0,36.0,51.0,31.0,20.0,1.0,128.0,202.0,12.0,10.0,46.0,,4.0,
