Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",6,,3,9,,,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,2.0,5.0,,,4.0,,,
24,"Bolton, Jude",4,2,11,15,,,,5.0,,3.0,3.0,1.0,,,,7.0,9.0,,,2.0,1.0,,
8,"Cresswell, Daryn",15,7,11,26,3,,1.0,2.0,1.0,6.0,5.0,2.0,1.0,1.0,2.0,12.0,15.0,1.0,1.0,1.0,,,
28,"Crouch, Jared",7,1,7,14,,,,4.0,2.0,4.0,5.0,,,,,5.0,7.0,,,,,,
6,"Dunkley, Andrew",1,,4,5,,,,,1.0,,,1.0,,1.0,,5.0,,,,10.0,,,
9,"Fixter, Ben",6,2,3,9,,,,7.0,1.0,2.0,,1.0,1.0,,,5.0,2.0,1.0,,5.0,1.0,,
12,"Fosdike, Nic",13,4,8,21,,1.0,,,1.0,3.0,2.0,2.0,1.0,1.0,,8.0,13.0,,,1.0,5.0,,
37,"Goodes, Adam",10,1,1,11,3,,17.0,4.0,1.0,7.0,3.0,5.0,1.0,4.0,,3.0,7.0,,,4.0,1.0,,
1,"Hall, Barry",17,11,2,19,7,3.0,3.0,,,4.0,1.0,3.0,,2.0,3.0,10.0,8.0,6.0,7.0,4.0,,,
14,"Kelly, Paul",10,4,6,16,1,,,5.0,1.0,3.0,1.0,2.0,,1.0,,7.0,9.0,1.0,1.0,1.0,1.0,,
17,"Kennelly, Tadhg",13,5,7,20,1,,,1.0,2.0,7.0,1.0,4.0,,2.0,1.0,5.0,16.0,,,1.0,3.0,,
31,"Kirk, Brett",8,4,11,19,1,,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,10.0,9.0,,1.0,1.0,,,
4,"Mathews, Ben",5,2,6,11,,,,3.0,1.0,,1.0,1.0,,,,6.0,7.0,2.0,,1.0,,,
13,"McPherson, Daniel",6,4,3,9,,,,,1.0,2.0,1.0,1.0,,,,2.0,7.0,,,1.0,,,
23,"Nicks, Matthew",6,2,1,7,,,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,,2.0,4.0,,,2.0,2.0,,
5,"OKeefe, Ryan",3,3,3,6,2,,,,,1.0,,1.0,,1.0,,2.0,6.0,,2.0,,,,
19,"OLoughlin, Michael",6,6,7,13,4,,,,,2.0,,2.0,,2.0,,8.0,5.0,2.0,6.0,1.0,,,
22,"Saddington, Jason",7,5,3,10,,,3.0,,5.0,,,,1.0,,,3.0,8.0,1.0,,1.0,,,
25,"Schauble, Andrew",6,5,2,8,1,1.0,2.0,,2.0,,,2.0,,2.0,,1.0,7.0,,1.0,1.0,,,
7,"Seymour, Brad",2,1,9,11,,,,4.0,,2.0,4.0,,,,,7.0,4.0,,,3.0,,,
35,"Sundqvist, Jarrad",4,1,1,5,,,,,1.0,3.0,,,,,,2.0,3.0,,,,,,
10,"Williams, Paul",17,2,13,30,,,,6.0,8.0,4.0,3.0,4.0,,1.0,,9.0,18.0,,,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,72,122,294,23,7.0,29.0,47.0,32.0,57.0,34.0,36.0,8.0,21.0,6.0,121.0,169.0,14.0,19.0,44.0,15.0,,
Opposition,Opposition,182,77,133,315,11,11.0,50.0,50.0,33.0,51.0,36.0,36.0,21.0,8.0,,122.0,197.0,8.0,7.0,40.0,12.0,,
