Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",29y 145d,244 (165-1-78 67.83%),33 (0.14),←,
30,"Brand, Kaiden",23y 75d,19 (11-0-8 57.89%),,←,
22,"Breust, Luke",26y 223d,152 (115-0-37 75.66%),290 (1.91),←,
9,"Burgoyne, Shaun",34y 244d,332 (225-1-106 67.92%),266 (0.80),175 (128-1-46 73.43%),95 (0.54)
5,"Burton, Ryan",20y 142d,16 (7-0-9 43.75%),4 (0.25),←,
8,"Duryea, Taylor",26y 59d,92 (68-0-24 73.91%),14 (0.15),←,
19,"Gunston, Jack",25y 249d,140 (97-0-43 69.29%),286 (2.04),126 (92-0-34 73.02%),266 (2.11)
37,"Hardwick, Blake",20y 137d,11 (6-0-5 54.55%),,←,
4,"Hartung, Billy",22y 149d,54 (38-0-16 70.37%),25 (0.46),←,
31,"Henderson, Ricky",28y 284d,100 (49-0-51 49.00%),49 (0.49),10 (3-0-7 30.00%),6 (0.60)
15,"Hodge, Luke",33y 7d,297 (175-1-121 59.09%),192 (0.65),←,
17,"Howe, Daniel",21y 200d,24 (18-0-6 75.00%),3 (0.13),←,
29,"Langford, Will",24y 354d,57 (38-0-19 66.67%),19 (0.33),←,
7,"McEvoy, Ben",27y 346d,159 (94-2-63 59.75%),66 (0.42),68 (43-0-25 63.24%),39 (0.57)
3,"Mitchell, Tom",24y 22d,78 (47-0-31 60.26%),42 (0.54),13 (5-0-8 38.46%),4 (0.31)
23,"OBrien, Tim",23y 86d,25 (18-0-7 72.00%),26 (1.04),←,
28,"Puopolo, Paul",29y 202d,146 (109-0-37 74.66%),146 (1.00),←,
2,"Roughead, Jarryd",30y 150d,244 (155-1-88 63.73%),511 (2.09),←,
25,"Schoenmakers, Ryan",26y 226d,103 (65-0-38 63.11%),32 (0.31),←,
26,"Shiels, Liam",26y 54d,155 (111-0-44 71.61%),52 (0.34),←,
21,"Sicily, James",22y 167d,35 (22-0-13 62.86%),45 (1.29),←,
16,"Smith, Isaac",28y 174d,148 (111-0-37 75.00%),117 (0.79),←,
Totals,Totals,26y 68d,2631 (1744-6-881 66.29%),2218 (0.84),,
C,"Clarkson, Alastair",49y 56d,296 (185-1-110 62.67%),,←,
