Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
32,"Colyer, Travis",18y 235d,2 (1-0-1 50.00%),,←,
15,"Dempsey, Courtenay",22y 231d,34 (11-1-22 33.82%),10 (0.29),←,
2,"Dyson, Ricky",24y 200d,91 (33-2-56 37.36%),39 (0.43),←,
31,"Fletcher, Dustin",34y 344d,316 (189-4-123 60.44%),67 (0.21),←,
3,"Gumbleton, Scott",21y 256d,9 (3-0-6 33.33%),6 (0.67),←,
19,"Hille, David",28y 318d,153 (70-1-82 46.08%),109 (0.71),←,
39,"Hocking, Heath",22y 110d,27 (11-1-15 42.59%),10 (0.37),←,
26,"Hooker, Cale",21y 185d,22 (7-0-15 31.82%),4 (0.18),←,
43,"Houli, Bachar",21y 339d,23 (8-1-14 36.96%),7 (0.30),←,
18,"Hurley, Michael",19y 319d,11 (3-1-7 31.82%),12 (1.09),←,
14,"Lonergan, Sam",23y 21d,39 (17-1-21 44.87%),20 (0.51),←,
42,"Lovett-Murray, Nathan",27y 149d,101 (36-1-64 36.14%),57 (0.56),←,
17,"Melksham, Jake",18y 230d,2 (1-0-1 50.00%),,←,
16,"Pears, Tayte",20y 23d,32 (11-1-20 35.94%),3 (0.09),←,
37,"Reimers, Kyle",21y 96d,30 (12-1-17 41.67%),28 (0.93),←,
30,"Ryder, Paddy",22y 33d,77 (30-2-45 40.26%),25 (0.32),←,
20,"Slattery, Henry",24y 84d,77 (29-2-46 38.96%),11 (0.14),←,
4,"Watson, Jobe",25y 67d,98 (38-2-58 39.80%),37 (0.38),←,
12,"Welsh, Andrew",27y 64d,149 (61-2-86 41.61%),29 (0.19),←,
33,"Williams, Mark",27y 3d,115 (50-0-65 43.48%),247 (2.15),4 (1-0-3 25.00%),5 (1.25)
8,"Winderlich, Jason",25y 188d,79 (29-0-50 36.71%),38 (0.48),←,
11,"Zaharakis, David",20y 54d,14 (6-0-8 42.86%),14 (1.00),←,
Totals,Totals,23y 211d,1501 (656-23-822 43.70%),773 (0.51),,
C,"Knights, Matthew",39y 193d,49 (19-1-29 39.80%),,←,
