Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",23y 193d,75 (35-0-40 46.67%),35 (0.47),←,
31,"Fritsch, Bayley",22y 227d,40 (21-0-19 52.50%),27 (0.68),←,
17,"Frost, Sam",25y 327d,86 (36-0-50 41.86%),8 (0.09),65 (31-0-34 47.69%),6 (0.09)
11,"Gawn, Max",27y 203d,115 (46-0-69 40.00%),54 (0.47),←,
4,"Harmes, James",23y 289d,86 (42-0-44 48.84%),54 (0.63),←,
14,"Hibberd, Michael",29y 199d,137 (68-1-68 50.00%),13 (0.09),53 (28-0-25 52.83%),2 (0.04)
29,"Hunt, Jayden",24y 109d,64 (29-0-35 45.31%),29 (0.45),←,
39,"Jetta, Neville",29y 159d,147 (53-2-92 36.73%),24 (0.16),←,
2,"Jones, Nathan",31y 182d,281 (88-3-190 31.85%),137 (0.49),←,
8,"Lever, Jake",23y 138d,70 (46-0-24 65.71%),3 (0.04),14 (8-0-6 57.14%),
6,"Lewis, Jordan",33y 88d,314 (200-1-113 63.85%),158 (0.50),50 (31-0-19 62.00%),13 (0.26)
41,"Lockhart, Jay",23y 168d,12 (4-0-8 33.33%),9 (0.75),←,
1,"May, Steven",27y 192d,130 (40-1-89 31.15%),22 (0.17),7 (2-0-5 28.57%),1 (0.14)
30,"Neal-Bullen, Alex",23y 193d,70 (35-0-35 50.00%),54 (0.77),←,
13,"Oliver, Clayton",21y 364d,77 (40-0-37 51.95%),25 (0.32),←,
5,"Petracca, Christian",23y 198d,80 (39-0-41 48.75%),75 (0.94),←,
35,"Petty, Harry",19y 251d,8 (2-0-6 25.00%),4 (0.50),←,
21,"Preuss, Braydon",24y 35d,13 (3-0-10 23.08%),9 (0.69),5 (2-0-3 40.00%),4 (0.80)
3,"Salem, Christian",24y 6d,85 (37-0-48 43.53%),19 (0.22),←,
7,"Viney, Jack",25y 99d,114 (40-0-74 35.09%),31 (0.27),←,
40,"Wagner, Corey",22y 120d,14 (2-0-12 14.29%),3 (0.21),6 (1-0-5 16.67%),3 (0.50)
42,"Wagner, Josh",25y 27d,39 (17-0-22 43.59%),2 (0.05),←,
Totals,Totals,25y 88d,2057 (923-8-1126 44.87%),795 (0.39),,
C,"Goodwin, Simon",42y 207d,65 (33-0-32 50.77%),,64 (33-0-31 51.56%),
