Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",14,2,1,15,,,,2.0,3.0,2.0,1.0,4.0,,3.0,,6.0,10.0,,,2.0,,,100.0
16,"Brown, Leigh",9,3,2,11,,,,,4.0,1.0,,,1.0,,,6.0,4.0,1.0,,4.0,,,100.0
2,"Colbert, Leigh",7,6,7,14,,,1.0,2.0,3.0,,,2.0,,,,2.0,12.0,,,3.0,,,100.0
24,"Firrito, Michael",3,3,11,14,,,1.0,1.0,,4.0,3.0,2.0,,1.0,,9.0,6.0,,,6.0,,,82.0
6,"Grant, Shannon",12,3,9,21,2,2.0,,,,2.0,4.0,6.0,2.0,4.0,1.0,14.0,8.0,2.0,3.0,1.0,,,97.0
31,"Hale, David",3,1,4,7,1,,8.0,2.0,,,2.0,,1.0,,,3.0,4.0,,,3.0,,,47.0
39,"Harding, Leigh",12,6,5,17,1,,,3.0,1.0,4.0,1.0,1.0,1.0,,,5.0,12.0,,2.0,1.0,3.0,1.0,68.0
29,"Harvey, Brent",9,6,11,20,1,1.0,,2.0,1.0,4.0,2.0,1.0,1.0,1.0,,8.0,13.0,,1.0,3.0,3.0,2.0,90.0
21,"Jones, Corey",14,9,1,15,1,2.0,,2.0,1.0,10.0,,3.0,2.0,1.0,,3.0,12.0,,,1.0,,2.0,100.0
35,"Makepeace, Troy",10,5,9,19,,,,5.0,5.0,2.0,2.0,1.0,,,,9.0,10.0,1.0,,4.0,5.0,,100.0
43,"Perkins, Justin",1,1,4,5,,1.0,,1.0,,,,1.0,,,,3.0,3.0,,1.0,2.0,,,59.0
20,"Petrie, Drew",4,2,4,8,,,13.0,4.0,,,2.0,,1.0,,,3.0,6.0,,,1.0,,,49.0
25,"Picioane, Lance",11,6,5,16,,,,1.0,1.0,3.0,1.0,1.0,,,,5.0,10.0,1.0,,2.0,,2.0,61.0
3,"Rawlings, Brady",11,7,12,23,1,,,5.0,1.0,2.0,1.0,1.0,,,,6.0,17.0,,1.0,1.0,4.0,,80.0
26,"Rocca, Saverio",5,3,1,6,1,1.0,1.0,,,,,1.0,,1.0,,2.0,4.0,1.0,3.0,,,,63.0
7,"Simpson, Adam",10,3,5,15,,,,1.0,1.0,2.0,3.0,1.0,,,,8.0,7.0,,,1.0,,,66.0
9,"Sinclair, Jess",23,7,7,30,1,,,3.0,4.0,6.0,1.0,5.0,3.0,2.0,,12.0,18.0,,,2.0,2.0,,99.0
10,"Smith, Jesse",11,8,3,14,,,,,3.0,1.0,1.0,5.0,,1.0,,5.0,11.0,2.0,,2.0,4.0,,65.0
12,"Stevens, Michael",4,2,2,6,,,,2.0,1.0,2.0,,2.0,1.0,2.0,,1.0,6.0,,,4.0,1.0,,80.0
23,"Thompson, Nathan",7,6,3,10,2,1.0,4.0,1.0,1.0,4.0,,,2.0,,,2.0,9.0,,1.0,1.0,,,98.0
36,"Watt, Shannon",5,1,1,6,,,,2.0,1.0,,,1.0,,1.0,,1.0,4.0,,,7.0,,,100.0
8,"Wells, Daniel",11,4,7,18,,,,,3.0,6.0,2.0,4.0,,,,6.0,10.0,,,1.0,5.0,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,94,114,310,11,14.0,28.0,39.0,34.0,55.0,26.0,42.0,15.0,17.0,1.0,119.0,196.0,8.0,12.0,52.0,27.0,7.0,
Opposition,Opposition,207,112,107,314,17,14.0,28.0,38.0,44.0,51.0,29.0,27.0,17.0,15.0,5.0,117.0,194.0,16.0,17.0,44.0,22.0,10.0,
