Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",10,7,3,13,,,,2.0,2.0,1.0,,1.0,,,,3.0,10.0,1.0,,3.0,,,98.0
14,"Bergman, Miles",3,2,4,7,,,,1.0,1.0,1.0,2.0,1.0,,,,3.0,4.0,,,1.0,1.0,,77.0
10,"Boak, Travis",19,12,6,25,,1.0,,3.0,4.0,5.0,1.0,4.0,,1.0,,7.0,21.0,,1.0,2.0,,3.0,88.0
7,"Burgoyne, Jase",11,7,12,23,,,,4.0,,4.0,,1.0,,,,12.0,11.0,1.0,,1.0,1.0,,86.0
3,"Burton, Ryan",9,3,1,10,,,,2.0,3.0,,1.0,2.0,1.0,2.0,,3.0,6.0,,,1.0,,,85.0
9,"Butters, Zak",7,5,12,19,2,,,4.0,1.0,6.0,5.0,2.0,1.0,1.0,,8.0,12.0,,1.0,1.0,1.0,2.0,71.0
33,"Byrne-Jones, Darcy",10,2,5,15,2,2.0,,9.0,1.0,4.0,1.0,1.0,,,,3.0,12.0,,1.0,,1.0,,83.0
28,"Drew, Willem",10,6,6,16,,,,7.0,,5.0,2.0,3.0,,1.0,,4.0,11.0,,,1.0,,,79.0
6,"Farrell, Kane",9,6,5,14,1,,,3.0,3.0,2.0,,1.0,,1.0,,2.0,11.0,,,2.0,4.0,,81.0
11,"Finlayson, Jeremy",7,4,7,14,,,5.0,,,3.0,1.0,3.0,,,,3.0,11.0,,1.0,1.0,,2.0,85.0
19,"Georgiades, Mitch",9,3,3,12,2,2.0,,1.0,,1.0,,5.0,1.0,2.0,,5.0,8.0,,3.0,2.0,,1.0,83.0
18,"Horne-Francis, Jason",16,2,8,24,1,,,1.0,2.0,5.0,10.0,3.0,3.0,1.0,3.0,13.0,12.0,,1.0,,3.0,,82.0
5,"Houston, Dan",13,7,7,20,,1.0,,4.0,1.0,3.0,,3.0,1.0,,,4.0,16.0,,,,,,76.0
34 ↑,"Jones, Lachie",4,3,9,13,,,,2.0,,1.0,1.0,1.0,,,,7.0,7.0,,,3.0,,1.0,52.0
4,"Marshall, Todd",10,11,3,13,5,,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,12.0,,5.0,2.0,,,72.0
41,"McEntee, Jed",10,4,7,17,1,2.0,,1.0,1.0,1.0,,3.0,,1.0,,5.0,11.0,,2.0,,,1.0,84.0
44,"Mead, Jackson",11,3,9,20,,,,3.0,2.0,7.0,2.0,2.0,1.0,,,4.0,16.0,,,,1.0,1.0,84.0
27,"Ratugolea, Esava",10,8,2,12,,,,3.0,4.0,,1.0,2.0,2.0,1.0,,8.0,4.0,4.0,,7.0,,,89.0
15 ↓,"Rioli, Willie",,,,,,,,,,,,,,,,,,,,,,,18.0
1,"Rozee, Connor",7,3,4,11,,1.0,,1.0,,2.0,,3.0,,,,1.0,9.0,,1.0,,,1.0,74.0
24,"Sweet, Jordon",3,2,5,8,,1.0,27.0,4.0,1.0,2.0,,2.0,,1.0,,4.0,5.0,,1.0,2.0,,,83.0
16,"Wines, Ollie",13,5,13,26,2,,,6.0,,4.0,6.0,3.0,1.0,1.0,,9.0,19.0,,1.0,,1.0,,76.0
25,"Zerk-Thatcher, Brandon",9,6,1,10,,,,1.0,5.0,,,,1.0,,,2.0,8.0,1.0,,2.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,111,132,342,16,11.0,34.0,64.0,32.0,60.0,34.0,47.0,12.0,14.0,5.0,111.0,236.0,7.0,18.0,31.0,13.0,12.0,
Opposition,Opposition,216,107,129,345,7,6.0,37.0,46.0,44.0,39.0,32.0,39.0,14.0,12.0,1.0,122.0,216.0,13.0,8.0,35.0,3.0,4.0,
