Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
25,"Bode, Matthew",19y 33d,6 (2-0-4 33.33%),4 (0.67),←,
5,"Bond, Shane",23y 23d,69 (40-1-28 58.70%),27 (0.39),35 (16-1-18 47.14%),7 (0.20)
3,"Breuer, Shayne",25y 325d,105 (62-3-40 60.48%),100 (0.95),34 (16-2-16 50.00%),23 (0.68)
7,"Chalmers, Brett",25y 100d,55 (22-1-32 40.91%),8 (0.15),5 (2-0-3 40.00%),
28,"Daniels, Stephen",21y 332d,24 (10-2-12 45.83%),1 (0.04),←,
37,"Dew, Stuart",18y 348d,12 (4-1-7 37.50%),7 (0.58),←,
19,"Dickie, Donald",26y 85d,37 (16-2-19 45.95%),12 (0.32),←,
11,"Eagleton, Nathan",19y 264d,36 (16-2-18 47.22%),32 (0.89),←,
8,"Francis, Fabian",24y 281d,43 (17-1-25 40.70%),22 (0.51),20 (10-1-9 52.50%),5 (0.25)
10,"Francou, Josh",23y 359d,40 (18-2-20 47.50%),27 (0.68),←,
39,"Heuskes, Adam",22y 134d,85 (41-2-42 49.41%),7 (0.08),36 (16-2-18 47.22%),1 (0.03)
29,"Kingsley, Adam",22y 346d,30 (15-1-14 51.67%),11 (0.37),←,
20,"Lade, Brendon",22y 22d,40 (18-2-20 47.50%),31 (0.77),←,
22,"Lockwood, Bowen",20y 31d,26 (12-1-13 48.08%),20 (0.77),←,
9,"Lyle, Brayden",25y 148d,64 (31-2-31 50.00%),10 (0.16),38 (17-2-19 47.37%),5 (0.13)
33,"Mead, Darren",27y 125d,40 (18-2-20 47.50%),2 (0.05),←,
4,"Naish, Chris",26y 308d,158 (66-2-90 42.41%),225 (1.42),15 (7-1-7 50.00%),13 (0.87)
14,"Paxman, Stephen",27y 240d,138 (39-1-98 28.62%),19 (0.14),36 (17-1-18 48.61%),1 (0.03)
2,"Primus, Matthew",23y 201d,56 (18-2-36 33.93%),13 (0.23),36 (17-2-17 50.00%),8 (0.22)
36,"Stevens, Nick",18y 210d,13 (6-1-6 50.00%),10 (0.77),←,
16,"Tredrea, Warren",19y 220d,14 (7-0-7 50.00%),24 (1.71),←,
15,"Wilson, Michael",21y 253d,39 (18-2-19 48.72%),21 (0.54),←,
Totals,Totals,23y 17d,1130 (496-33-601 43.89%),633 (0.56),,
C,"Cahill, John",58y 96d,87 (45-2-40 52.87%),,40 (18-2-20 47.50%),
