0,1,2,3,4,5,6
←,"Round: 13 Venue: Docklands Date: Fri, 20-Jun-2008 7:40 PM Attendance: 22440","Round: 13 Venue: Docklands Date: Fri, 20-Jun-2008 7:40 PM Attendance: 22440","Round: 13 Venue: Docklands Date: Fri, 20-Jun-2008 7:40 PM Attendance: 22440","Round: 13 Venue: Docklands Date: Fri, 20-Jun-2008 7:40 PM Attendance: 22440","Round: 13 Venue: Docklands Date: Fri, 20-Jun-2008 7:40 PM Attendance: 22440",→
←,St Kilda,4.3.27,6.3.39,9.5.59,10.5.65,→
←,Fremantle,2.0.12,5.2.32,7.6.48,8.9.57,→
←,Qrt margin,SK by 15,SK by 7,SK by 11,SK by 8,→
←,Qrt scores,SK 27-12,FR 20-12,SK 20-16,FR 9-6,→
←,Field umpires,"Luke Farmer (27), Scott Jeffery (141), Stephen McBurney (275)","Luke Farmer (27), Scott Jeffery (141), Stephen McBurney (275)","Luke Farmer (27), Scott Jeffery (141), Stephen McBurney (275)","Luke Farmer (27), Scott Jeffery (141), Stephen McBurney (275)",→
