Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",23y 165d,33 (23-0-10 69.70%),22 (0.67),←,
8,"Anderson, Dean",24y 240d,66 (49-0-17 74.24%),68 (1.03),←,
7,"Ayres, Gary",31y 182d,240 (178-1-61 74.38%),68 (0.28),←,
4,"Collins, Andrew",26y 338d,103 (78-0-25 75.73%),27 (0.26),←,
26,"Cooper, Paul",23y 357d,24 (16-0-8 66.67%),1 (0.04),←,
14,"Dear, Greg",28y 346d,114 (88-0-26 77.19%),17 (0.15),←,
13,"Dear, Paul",25y 91d,62 (44-0-18 70.97%),58 (0.94),←,
19,"Dunstall, Jason",27y 227d,147 (117-0-30 79.59%),658 (4.48),←,
16,"Gowers, Andrew",22y 352d,24 (20-0-4 83.33%),10 (0.42),←,
6,"Hall, Tony",27y 194d,60 (50-0-10 83.33%),94 (1.57),←,
17,"Hudson, Paul",21y 252d,34 (26-0-8 76.47%),66 (1.94),←,
11,"Jarman, Darren",25y 60d,26 (19-0-7 73.08%),44 (1.69),←,
1,"Jencke, Ray",26y 3d,101 (75-0-26 74.26%),23 (0.23),←,
24,"Langford, Chris",29y 86d,196 (150-1-45 76.79%),27 (0.14),←,
31,"Madigan, Greg",22y 64d,27 (18-0-9 66.67%),1 (0.04),←,
28,"McDonald, Alex",22y 44d,9 (6-0-3 66.67%),7 (0.78),←,
35,"Morrissey, James",27y 176d,86 (66-0-20 76.74%),84 (0.98),←,
44,"Platten, John",29y 11d,139 (106-0-33 76.26%),146 (1.05),←,
18,"Pritchard, Darrin",26y 7d,105 (80-0-25 76.19%),58 (0.55),←,
25,"Taylor, Jason",23y 187d,9 (2-0-7 22.22%),4 (0.44),2 (1-0-1 50.00%),
Totals,Totals,25y 279d,1605 (1211-2-392 75.45%),1483 (0.92),,
C,"Joyce, Alan",49y 159d,51 (41-0-10 80.39%),,←,
