Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
14,"Bugg, Tomas",22y 132d,62 (16-0-46 25.81%),14 (0.23),←,
18,"Cameron, Jeremy",22y 136d,70 (16-0-54 22.86%),171 (2.44),←,
35,"Corr, Aidan",21y 90d,30 (8-0-22 26.67%),1 (0.03),←,
1,"Davis, Phil",24y 350d,76 (26-0-50 34.21%),6 (0.08),58 (15-0-43 25.86%),5 (0.09)
4,"Greene, Toby",21y 324d,72 (17-0-55 23.61%),32 (0.44),←,
32,"Griffen, Ryan",29y 19d,221 (107-1-113 48.64%),136 (0.62),19 (10-0-9 52.63%),6 (0.32)
19,"Haynes, Nick",23y 89d,43 (12-0-31 27.91%),4 (0.09),←,
33,"Hoskin-Elliott, Will",21y 347d,49 (11-0-38 22.45%),41 (0.84),←,
22,"Kelly, Josh",20y 184d,33 (12-0-21 36.36%),18 (0.55),←,
37,"Lobb, Rory",22y 187d,10 (3-0-7 30.00%),7 (0.70),←,
25,"McCarthy, Cam",20y 136d,18 (11-0-7 61.11%),36 (2.00),←,
7,"Palmer, Rhys",26y 183d,107 (33-0-74 30.84%),81 (0.76),54 (12-0-42 22.22%),58 (1.07)
24,"Patfull, Joel",30y 251d,197 (81-3-113 41.88%),25 (0.13),15 (8-0-7 53.33%),1 (0.07)
12,"Patton, Jonathon",22y 87d,31 (7-0-24 22.58%),35 (1.13),←,
27,"Phillips, Andrew",24y 43d,13 (2-0-11 15.38%),4 (0.31),←,
23,"Shaw, Heath",29y 261d,210 (126-2-82 60.48%),38 (0.18),37 (16-0-21 43.24%),1 (0.03)
10,"Smith, Devon",22y 87d,77 (19-0-58 24.68%),68 (0.88),←,
38,"Steele, Jack",19y 245d,7 (2-0-5 28.57%),1 (0.14),←,
8,"Ward, Callan",25y 127d,140 (50-0-90 35.71%),68 (0.49),80 (18-0-62 22.50%),35 (0.44)
6,"Whitfield, Lachie",21y 28d,48 (13-0-35 27.08%),20 (0.42),←,
29,"Williams, Zac",20y 329d,28 (7-0-21 25.00%),7 (0.25),←,
16,"Wilson, Nathan",22y 220d,29 (8-0-21 27.59%),9 (0.31),←,
Totals,Totals,23y 159d,1571 (587-6-978 37.36%),822 (0.52),,
C,"Cameron, Leon",42y 347d,41 (16-0-25 39.02%),,←,
