Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Betts, Eddie",7,3,5,12,2,,,,,1.0,,,,,,5.0,7.0,,,,,1.0,82.0
46,"Cottrell, Matthew",9,3,4,13,1,1.0,,1.0,2.0,1.0,,8.0,,3.0,,3.0,11.0,,1.0,,,,86.0
9,"Cripps, Patrick",7,6,15,22,,1.0,,1.0,,2.0,4.0,2.0,1.0,1.0,1.0,10.0,13.0,1.0,1.0,2.0,1.0,1.0,87.0
35,"Curnow, Ed",6,3,4,10,,,,3.0,,2.0,,1.0,,,,5.0,5.0,,,,,,79.0
12,"De Koning, Tom",5,4,2,7,2,1.0,1.0,,,1.0,1.0,,2.0,,,3.0,4.0,1.0,2.0,,,,79.0
15,"Docherty, Sam",19,9,3,22,,,,2.0,7.0,2.0,1.0,4.0,,,,3.0,17.0,,,1.0,,,82.0
2,"Dow, Paddy",7,1,12,19,,,,,3.0,1.0,6.0,2.0,,,,10.0,8.0,,,,2.0,1.0,79.0
25,"Fisher, Zac",9,2,5,14,,,,2.0,,6.0,,1.0,,,,2.0,12.0,,,1.0,1.0,2.0,77.0
14,"Jones, Liam",13,10,3,16,,,,1.0,2.0,4.0,,3.0,1.0,1.0,,10.0,6.0,6.0,,10.0,,,98.0
21,"Martin, Jack",8,4,6,14,,,,4.0,,2.0,1.0,1.0,2.0,,,4.0,10.0,,,1.0,,,75.0
10 ↓,"McKay, Harry",1,1,,1,,1.0,,,,,,,,,,,1.0,,1.0,,,,23.0
3,"Murphy, Marc",10,5,6,16,,,,3.0,,2.0,,4.0,1.0,1.0,,5.0,13.0,,1.0,1.0,,1.0,81.0
24,"Newman, Nic",15,6,2,17,,,,2.0,2.0,1.0,,2.0,,,,5.0,8.0,1.0,,4.0,1.0,1.0,56.0
32 ↑,"Newnes, Jack",10,7,4,14,,,,1.0,,3.0,,2.0,,1.0,,3.0,10.0,1.0,1.0,1.0,,,55.0
44,"Owies, Matthew",6,5,2,8,2,1.0,,4.0,1.0,1.0,,3.0,1.0,1.0,,1.0,7.0,,4.0,,,,75.0
27,"Pittonet, Marc",5,4,7,12,,2.0,13.0,6.0,,1.0,2.0,3.0,,2.0,,7.0,6.0,1.0,2.0,1.0,,1.0,83.0
42,"Saad, Adam",14,7,8,22,,1.0,,,3.0,4.0,1.0,,,,,3.0,18.0,,,3.0,7.0,,85.0
43,"Setterfield, Will",13,9,4,17,1,1.0,,3.0,1.0,2.0,3.0,,1.0,,,6.0,10.0,,1.0,,,,83.0
1,"Silvagni, Jack",12,5,3,15,,2.0,,2.0,,3.0,,2.0,1.0,,,5.0,10.0,1.0,1.0,1.0,,1.0,91.0
13,"Stocker, Liam",9,6,7,16,,,,1.0,4.0,,,1.0,,,,3.0,11.0,,,1.0,,,86.0
18,"Walsh, Sam",18,11,12,30,1,,,4.0,2.0,4.0,4.0,3.0,3.0,3.0,,10.0,19.0,1.0,1.0,,,,88.0
23,"Weitering, Jacob",13,10,3,16,,,,2.0,5.0,1.0,,3.0,,,,5.0,12.0,1.0,,13.0,,,100.0
6,"Williams, Zac",22,6,2,24,1,,,1.0,10.0,3.0,1.0,5.0,,2.0,,3.0,18.0,,,2.0,1.0,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,127,119,357,10,13.0,14.0,43.0,42.0,47.0,24.0,50.0,13.0,15.0,1.0,111.0,236.0,14.0,16.0,42.0,13.0,9.0,
Opposition,Opposition,247,116,111,358,14,11.0,38.0,49.0,36.0,57.0,37.0,56.0,15.0,13.0,5.0,135.0,218.0,15.0,11.0,60.0,3.0,10.0,
