North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",2,,5,7,,,,1.0,,,,,,,,,,,,,,,
11,"Archer, Glenn",8,7,3,11,,,,2.0,,,,,,3.0,,,,,,,,,
13,"Bardsley, Kristian",4,,1,5,,,,1.0,,,,,,,,,,,,,,,
12,"Blakey, John",4,4,9,13,,,,3.0,,,,,1.0,,,,,,,,,,
23,"Clarkson, Alastair",7,,4,11,,,,1.0,,,,,,,,,,,,,,,
27,"Crocker, Darren",16,9,7,23,1,3.0,1.0,1.0,,,,,2.0,3.0,,,,,,,,,
28,"Dwyer, Anthony",7,3,4,11,,1.0,,,,,,,,2.0,,,,,,,,,
29,"German, Peter",17,3,6,23,,1.0,,,,,,,1.0,2.0,,,,,,,,,
26,"Ishchenko, Alex",1,2,6,7,,,11.0,,,,,,1.0,1.0,,,,,,,,,
35,"Longmire, John",8,5,3,11,6,1.0,,2.0,,,,,2.0,2.0,,,,,,,,,
20,"Mann, Peter",5,,5,10,,,5.0,2.0,,,,,,2.0,,,,,,,,,
4,"Martyn, Mick",13,4,5,18,,,1.0,,,,,,1.0,3.0,,,,,,,,,
41,"McAdam, Adrian",11,6,4,15,5,3.0,,,,,,,,,,,,,,,,,
31,"McKernan, Corey",5,1,1,6,,,3.0,2.0,,,,,,1.0,,,,,,,,,
22,"Roberts, Mark",11,3,6,17,,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,
2,"Schwass, Wayne",14,1,3,17,1,,,,,,,,2.0,2.0,,,,,,,,,
39,"Sholl, Brad",5,,6,11,,,,1.0,,,,,2.0,,,,,,,,,,
24,"Sholl, Craig",16,3,5,21,,,,2.0,,,,,1.0,1.0,,,,,,,,,
15,"Smith, Ross",8,,3,11,,,,,,,,,1.0,,,,,,,,,,
10,"Stevens, Anthony",18,2,5,23,1,1.0,1.0,5.0,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,53,91,271,14,13.0,24.0,24.0,,,,,16.0,26.0,,,,,,,,,
Opposition,Opposition,227,86,122,349,16,16.0,16.0,37.0,,,,,26.0,16.0,6.0,,,,,,,,
