Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",9,5,2,11,,,2.0,2.0,4.0,,,3.0,1.0,1.0,,4.0,7.0,,,4.0,,,100.0
16,"Brown, Leigh",10,2,6,16,,1.0,2.0,4.0,2.0,4.0,,2.0,,1.0,,8.0,7.0,1.0,,2.0,,,100.0
2,"Colbert, Leigh",13,11,9,22,,,,3.0,4.0,2.0,1.0,,1.0,,,8.0,14.0,1.0,,6.0,1.0,,100.0
24,"Firrito, Michael",3,,1,4,,,,3.0,2.0,,,,1.0,,,3.0,,,,2.0,,,58.0
6,"Grant, Shannon",15,5,11,26,,1.0,,,3.0,7.0,,2.0,,,,7.0,19.0,,1.0,,,2.0,95.0
39,"Harding, Leigh",4,3,,4,,,,,,2.0,,2.0,,2.0,,2.0,2.0,1.0,,,,1.0,43.0
4,"Harris, Daniel",6,3,10,16,1,,,5.0,,1.0,5.0,1.0,1.0,1.0,,7.0,8.0,,1.0,2.0,,,71.0
29,"Harvey, Brent",2,2,12,14,,,,2.0,,1.0,1.0,,1.0,,,4.0,10.0,,,1.0,,,72.0
21,"Jones, Corey",4,,2,6,,,2.0,5.0,,1.0,2.0,1.0,,1.0,,2.0,5.0,,,2.0,,,57.0
34,"King, David",21,9,4,25,,1.0,,,5.0,9.0,3.0,1.0,,,3.0,5.0,20.0,,,,12.0,1.0,83.0
35,"Makepeace, Troy",14,3,5,19,1,,,1.0,11.0,1.0,,,1.0,,,8.0,10.0,,,3.0,2.0,,100.0
19,"Motlop, Daniel",6,2,6,12,4,,1.0,6.0,,1.0,1.0,2.0,1.0,1.0,,6.0,6.0,1.0,1.0,2.0,1.0,,93.0
20,"Petrie, Drew",8,3,2,10,,,4.0,,,3.0,,2.0,1.0,1.0,,5.0,6.0,,,5.0,,1.0,90.0
17,"Porter, Mark",1,1,7,8,,,9.0,1.0,,1.0,3.0,1.0,,1.0,,5.0,3.0,,,2.0,,,63.0
3,"Rawlings, Brady",10,4,8,18,,1.0,,1.0,2.0,1.0,3.0,3.0,2.0,2.0,,9.0,10.0,,1.0,1.0,1.0,,94.0
26,"Rocca, Saverio",11,9,2,13,6,3.0,3.0,3.0,,3.0,1.0,3.0,1.0,2.0,1.0,7.0,6.0,4.0,6.0,2.0,,,96.0
7,"Simpson, Adam",9,3,12,21,,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,,,11.0,9.0,2.0,,5.0,,,84.0
9,"Sinclair, Jess",12,6,5,17,,,,3.0,2.0,1.0,1.0,,,,,5.0,12.0,,,,2.0,,76.0
10,"Stevens, Anthony",16,3,6,22,,,,7.0,2.0,1.0,4.0,2.0,,1.0,,6.0,15.0,,,3.0,,,75.0
12,"Stevens, Michael",10,5,2,12,,1.0,1.0,3.0,,4.0,,1.0,,,,3.0,9.0,1.0,,2.0,1.0,,66.0
36,"Watt, Shannon",1,,3,4,,,,,,,1.0,,,,,2.0,2.0,,,6.0,,,100.0
8,"Wells, Daniel",7,1,5,12,2,,,2.0,,2.0,1.0,1.0,1.0,1.0,,7.0,5.0,,1.0,,2.0,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,80,120,312,14,12.0,25.0,52.0,38.0,47.0,30.0,27.0,14.0,15.0,4.0,124.0,185.0,11.0,11.0,50.0,22.0,6.0,
Opposition,Opposition,170,64,149,319,12,7.0,36.0,29.0,35.0,54.0,37.0,37.0,16.0,14.0,2.0,135.0,192.0,15.0,3.0,38.0,13.0,5.0,
