Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",22y 112d,100 (48-2-50 49.00%),135 (1.35),←,
23,"Ablett, Nathan",20y 264d,11 (5-1-5 50.00%),12 (1.09),←,
3,"Bartel, Jimmy",22y 273d,85 (42-2-41 50.59%),44 (0.52),←,
35,"Chapman, Paul",24y 302d,117 (57-2-58 49.57%),141 (1.21),←,
11,"Corey, Joel",24y 198d,126 (61-2-63 49.21%),41 (0.33),←,
19,"Egan, Matthew",23y 55d,37 (17-1-19 47.30%),1 (0.03),←,
44,"Enright, Corey",24y 354d,101 (44-2-55 44.55%),30 (0.30),←,
15,"Gamble, Ryan",18y 345d,1 (0-0-1 0.00%),,←,
2,"Harley, Tom",28y 47d,142 (74-3-65 53.17%),9 (0.06),141 (73-3-65 52.84%),8 (0.06)
8,"Hunt, Josh",24y 173d,83 (44-1-38 53.61%),10 (0.12),←,
28,"Johnson, David",24y 310d,58 (29-1-28 50.86%),13 (0.22),←,
20,"Johnson, Steve",23y 61d,67 (31-2-34 47.76%),108 (1.61),←,
9,"Kelly, James",22y 248d,85 (38-1-46 45.29%),42 (0.49),←,
1,"King, Steven",27y 285d,187 (95-2-90 51.34%),75 (0.40),←,
45,"Ling, Cameron",25y 188d,135 (68-3-64 51.48%),63 (0.47),←,
4,"Mackie, Andrew",22y 27d,37 (22-0-15 59.46%),28 (0.76),←,
39,"Milburn, Darren",29y 141d,188 (91-1-96 48.67%),75 (0.40),←,
6,"Ottens, Brad",26y 221d,166 (71-1-94 43.07%),201 (1.21),37 (18-1-18 50.00%),49 (1.32)
32,"Prismall, Brent",20y 51d,8 (4-1-3 56.25%),4 (0.50),←,
33,"Rooke, Max",24y 258d,84 (38-2-44 46.43%),15 (0.18),←,
30,"Scarlett, Matthew",27y 90d,160 (82-2-76 51.88%),15 (0.09),←,
40,"Wojcinski, David",25y 350d,93 (45-2-46 49.46%),23 (0.25),←,
Totals,Totals,24y 115d,2071 (1006-34-1031 48.58%),1085 (0.52),,
C,"Thompson, Mark",42y 288d,160 (78-3-79 49.69%),,←,
