Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bizzell, Clint",29y 26d,150 (65-1-84 43.67%),79 (0.53),75 (33-0-42 44.00%),7 (0.09)
25,"Brown, Nathan",28y 344d,113 (55-0-58 48.67%),29 (0.26),←,
32,"Bruce, Cameron",25y 297d,120 (61-0-59 50.83%),152 (1.27),←,
41,"Carroll, Nathan",24y 277d,13 (2-0-11 15.38%),,←,
36,"Davey, Aaron",22y 44d,36 (21-0-15 58.33%),53 (1.47),←,
35,"Ferguson, Ryan",23y 298d,31 (14-0-17 45.16%),4 (0.13),←,
18,"Green, Brad",24y 133d,121 (62-0-59 51.24%),179 (1.48),←,
4,"Holland, Ben",28y 75d,157 (80-0-77 50.96%),160 (1.02),32 (18-0-14 56.25%),36 (1.13)
17,"Johnson, Chris",19y 180d,2 (0-0-2 0.00%),,←,
11,"Johnson, Paul",21y 28d,7 (4-0-3 57.14%),,6 (3-0-3 50.00%),
16,"Johnstone, Travis",25y 7d,118 (57-0-61 48.31%),91 (0.77),←,
23,"McDonald, James",28y 292d,149 (71-0-78 47.65%),39 (0.26),←,
5,"McLean, Brock",19y 135d,23 (14-0-9 60.87%),11 (0.48),←,
22,"Moloney, Brent",21y 177d,38 (20-1-17 53.95%),7 (0.18),15 (8-0-7 53.33%),1 (0.07)
9,"Neitz, David",30y 183d,261 (122-0-139 46.74%),533 (2.04),←,
28,"Read, Phillip",25y 277d,99 (47-2-50 48.48%),31 (0.31),25 (14-0-11 56.00%),7 (0.28)
27,"Rivers, Jared",20y 279d,39 (19-0-20 48.72%),,←,
24,"Robertson, Russell",26y 242d,161 (79-0-82 49.07%),266 (1.65),←,
12,"Sylvia, Colin",19y 258d,19 (10-0-9 52.63%),9 (0.47),←,
45,"Whelan, Matthew",25y 253d,100 (49-0-51 49.00%),10 (0.10),←,
34,"White, Jeff",28y 155d,201 (98-0-103 48.76%),85 (0.42),169 (85-0-84 50.30%),67 (0.40)
13,"Yze, Adem",27y 306d,227 (103-0-124 45.37%),187 (0.82),←,
Totals,Totals,24y 327d,2185 (1053-4-1128 48.19%),1925 (0.88),,
C,"Daniher, Neale",44y 159d,180 (89-0-91 49.44%),,←,
